title,content,Category
NGANG LẦU ÔNG HOÀNG NHỚ HÀN MẶC TỬ 2,"Lầu Ông Hoàng biến đổi theo thời gian
Chỉ còn vọng lại âm vang quá vãn
Thuở Hàn Mặc Tử Mộng Cầm thưởng trăng
Nhìn sông Mường Mán nước trôi biển mặn

Trùng dương sóng trắng liếm bờ cát vàng
Tháp Chàm hoài cổ cô đơn trầm mặc
Bể dâu chìm nổi bóng xưa cũng mất
Tôi một mình đêm Phan Thiết lang thang

Đường nay trải nhựa ngoằn ngoèo dọc ngang
Khác thời nâu đỏ hoang sơ đá đất
Phố sá đèn màu nghe gió trăng hát
Lộ vài dấu tích của lầu Ông Hoàng

Ngày trước lừng danh giờ lại thanh an
Thiên nhiên biển núi níu hồn du khách
Cái tháp nước sừng sững đọ thời gian
Mũi Né Tiên Sa thêm nhiều ngỏ ngách

Buồn vui nhân thế diễn ra muôn mặt
Phan Thiết dạt dào tình cảm của tôi
Nhớ người tài hoa bạc mạng bồi hồi
Thơ Hàn Mặc Tử thanh trong dìu dặt

Ánh nguyệt thân thiết bỗng nhiên hiu hắt
Huyền thoại mối tình thi sĩ nặng mang
Ngậm ngùi bệnh tật chàng rao bán trăng
Mộng mơ dang dở chưa tròn thế kỷ

Nguyễn Hiền Nhân",Thơ tình
CHỈ MÌNH EM,"Chỉ mình em thôi nhé
Không còn ai sau em
Anh không là biển cả
Cũng không là dòng sông
Không cuốn trôi em được
Nên tình buồn mênh mông
Chỉ mình em thôi nhé
Không còn ai sau em
Nghìn sau  không có nhau
Em đừng hỏi vì sao 
Anh chỉ là chiếc lá
Chiều thu buồn nghiêng chao
Đừng giận thu em nhé
Chút tình thu lá rơi
Một mai thu qua vội
Tình vẫn hoài xa xôi
Chỉ mình em thôi nhé
Không còn ai sau em
Anh không là biển cả
Cũng không là dòng sông
Chỉ mình em thôi nhé
Không còn ai sau em
Anh không là biển cả
Cũng không là dòng sông
Không cuốn trôi em được
Nên tình buồn mênh mông
Chỉ mình em thôi nhé
Không còn ai sau em
Nghìn sau  không có nhau
Em đừng hỏi vì sao 
Anh chỉ là chiếc lá
Chiều thu buồn nghiêng chao
Đừng giận thu em nhé
Chút tình thu lá rơi
Một mai thu qua vội
Tình vẫn hoài xa xôi",Thơ tình
EM CÓ ĐỌC!!!,"Em có biết lời thơ tôi tháng sáu
Lời thơ tôi thương áo lụa kiêu sa
Của nắng hè lên tơ đuổi hai tà
Của hương lọn tóc dài qua con ngõ
Em có biết lời thơ tôi thuở nọ
Lời thơ tôi thương ngọ quá đi thôi
Và tháng năm vùng ký ức đêm ngồi
Thơ tôi khóc Thời xa xôi áo trắng
Em có biết tình tôi mang rất nặng
Lời thơ tôi màu hạ nắng sân trường
Áo lụa kiêu sa lọn tóc dài hương
Thơ tôi với vần âm thươngcâu nhớ
Em có đọc lời thơ tôi trăn trở",Thơ tình
ÔN MỐI TÌNH THU,"Em ngồi nhìn lá vàng rơi
Em ngồi mặt chẳng nụ cười trên môi
Mối tình em đã lên ngôi
hay rơi rụng xuống lá thu bên đường 
 
Em ngồi xem lá héo vàng
Em ngồi lòng có bàng hoàng chuyện xưa
Chuyện trời chuyện của mây mưa
 Chuyện em chuyện của tích xưa qua rồi
 
  Em ngồi nhặt lá mùa thu
Đếm cho hết cõi thiên thu tình người
Lệ sầu em cất vào thơ
Nhạt nhòa ký ức lệ rơi ngập tràn

   Phải chi đừng có ly tan
Em ta ngồi đếm bể dâu cuộc đời
Cuộc đời có phải tiếng cười
Hai trái tim đó là lời yêu đương 
 
 Đặng Quang Chính 03102021",Thơ tình
NHỚ LẮM QUÊ ƠI!,"Bao giờ nỗi nhớ nguôi ngoai
Dặm ngàn viễn xứ loay hoay lối về
Xưa nào tắm bến sông quê
Rưng rưng hoài nhớ não nề xưa ơi
 
Chiều chiều nhìn lá khô rơi
Bao mùa lá rụng phủ đời tha hương
Nhìn nhau mái tóc pha sương
Đôi bờ xa thẳm nhớ thương quê nhà
 
Mấy mùa chinh chiến đã qua
Một đời lữ thứ phôi pha phận người
Cùng nhau từ thuở đôi mươi
Hoàng hôn vẫn nở nụ cười bên nhau
 
Xuân Mai",Thơ tình
NHỚ KỶ NIỆM XƯA,"Đã lâu rồi không trở lại bến xưa
Thăm nơi chứa biết bao nhiêu kỷ niệm
Thời xuân trẻ với tình yêu trải nghiệm
Vuột khỏi tầm tay  tẩm liệm cuộc tình

Có thể anh  em hay cả chúng mình
Còn bồng bột  gập ghình trong suy nghĩ
Nhìn đời bằng đôi mắt quá hoàn mỹ
Nên dỗi hờn cố chấp  dĩ nhiên thôi

Chúng mình chia tay  chẳng bạc như vôi
Chỉ cau đắng  trầu trong cơi cũng đắng
Hai ngã rẽ  mình bước đi thầm lặng
Hạt mưa ngâu hòa ngấn lệ cay xè

Nhớ ngày  em đội hoa bước lên xe
Ngoảnh đầu lại  bến vắng hoe ảm đạm
Cố gắng tìm thân quen một hình dáng
Chỉ đám lục bình lãng đãng trôi ngang

Hoàng hôn buông  em thả mắt lang thang
Quét mặt sông miên man dòng cảm xúc
Hồi ức xưa nhóm lên và thúc giục
Chuyện tình buồn bỗng phút chợt mi hoen

Em đứng lặng  tìm lại nét thân quen
Hoài niệm cũ đem cất vào ngực trái
Nơi con tim  còn đập còn nhớ mãi
Mối tình đầu hoang hoải  đẹp long lanh

PEARL",Thơ tình
HAI GÓC TÌNH XA," Gửi nàng thơ SA 

Anh em chẳng cùng nơi cắt rốn
Thơ chúng mình hai chốn lạ xa
Ấy mà trời đất bao la
Cơ duyên hội ngộ đôi ta kết tình

Thơ quấn quýt như hình với bóng
Quên đất trời dệt mộng nghìn sau
Hương tình yêu vút lên cao
Điệu thương điệu nhớ dạt dào đắm say

Em từ góc trời tây trôi nổi
Anh quê người bao đổi lênh đênh
Mơ rằng đôi bóng kề bên
Giữa vầng mây thắm bồng bềnh gió ru

Nhưng anh biết cho dù muôn kiếp
Khúc  thơ lòng nối tiếp trăm năm
Mai rồi vọng tiếng cố nhân
Tình ta cũng chẳng được gần bên nhau

Viễn Phương",Thơ tình
NGÀY TÌNH YÊU,"cũng may hôm qua nhớ
hôm nay ngày tình yêu
nếu không thì đã lỡ
mua đóa hồng tặng em
trời đêm qua gió tuyết
nhìn quanh đời trắng phau
chẳng có gì tha thiết
ngoài tình yêu cho nhau
nhìn đóa hồng đỏ thắm
nồng ấm biết bao nhiêu
lời thương yêu say đắm
gởi trên phím đàn chiều
thời gian như đọng lại
trong không gian lặng yên
mong cuộc tình đẹp mãi
như tiếng đàn dịu êm 
  Cao Nguyên
Valentines Day 2017",Thơ tình
KHOẢNG TRỜI CHO EM,"Có phải em  Cô gái của mộng mơ
Day dứt trước một câu thơ chưa cắt nghĩa
Em ước mong những âm vần tròn trịa
Tiếng yêu thương vẫn ứ nghẹn giữa tâm hồn

Em có nghe rộn rực buổi tim cồn
Sóng ào ạt vỗ về miền hư ảo
Khoảnh khắc sống cuốn tình em bão tố
Thức dậy đam mê muôn vạn những linh hồn

Có phải em đang mê mải kiếm tìm
Một dáng yêu trong muôn vàn bóng dáng
Hòa vào đêm cả tâm tư lãng mạn
Khắc khoải một vì sao ló dạng ở cuối trời

Có phải em  Giữa rừng lạ thảnh thơi
Hương ngây ngất êm đềm trăm năm ngủ
Chẳng cần biết sớm nao  ai hoàng tử
Ru tình em lữ thứ  dậy tương lai

Hay tình em đã trót nặng duyên ai
Em dành trọn cho người em yêu dấu
Thì hạnh phúc hay khổ đau tốt xấu
Nguyện lòng mình  Em sẽ chẳng buồn đâu 

Xin gửi em một khoảng nghĩa ân sâu
Về nguồn cội những gì tôi đã sống 
Xin gửi em một khung trời đủ rộng
Có bóng hình Một Nửa của riêng em 

SM  2962006",Thơ tình
B'LONG VÙNG NHỚ..!!,"BLong đó Vùng đất nào gieo nhung nhớ
Sợi thân thương đan dệtchuổi ngày mơ
Cho người Thơtâm trí dại ngu ngơ
Nghe mộng ước nâng cao Diều căng gió

Ta đả sống trong trời mơcảnh mộng
Chiều xuống dầnlất phất hạt vu vơ
Gió nhẹ đưavài chiếc lá theo mưa
Êm ả lạ Ngất say lòng viễn khách

Trong miên tưởngvẳng đưa lời hờn trách
Lời tự tình trống vắngôm bờ môi
Bờ xinh mộngTa thèm nụ hôn vội
Sao ngại ngùngngơ ngẩn chẳng thốt lời

BLong hởi Nơi người xuất dáng Tiên
Thoát trần tụctim Thơ hòa thánh thiện
Thanh tao lạ Thơ ngây vì sao sáng
Ánh lung linhhào quang tỏa nụ duyên

BLong nởi Cỏi trần bách niên viễn
Thoát thanh taoanh khí tụ hoàn liên
Nơi Chiêm Baorực rở muôn ánh tuyền
Lung linh sángHoàng Đào du sắc nguyện
Linh Tuyền",Thơ tình
NẮN NÓT GỬI EM,"Anh nắn nót
vần thơ mến gửi em
Chút xót xa
cuộc tình trong quá khứ
Chút tự hào
thời ngây thơ bất tử
Đã xa rồi
còn nhớ mãi chuyện ngày xưa

Xin đừng buồn
khi nhắc chuyện ngày xưa
Bất chợt về
trong đêm đông giá lạnh
Muốn hạnh phúc
dám bước qua bất hạnh
Bài học cuộc đời
soi chân lý tình yêu
Anh nắn nót
vần thơ mến gửi em
Chút xót xa
cuộc tình trong quá khứ
Chút tự hào
thời ngây thơ bất tử
Đã xa rồi
còn nhớ mãi chuyện ngày xưa
Anh nắn nót
vần thơ mến gửi em
Chút xót xa
cuộc tình trong quá khứ
Chút tự hào
thời ngây thơ bất tử
Đã xa rồi
còn nhớ mãi chuyện ngày xưa
Xin đừng buồn
khi nhắc chuyện ngày xưa
Bất chợt về
trong đêm đông giá lạnh
Muốn hạnh phúc
dám bước qua bất hạnh
Bài học cuộc đời
soi chân lý tình yêu",Thơ tình
YÊU ANH EM LÀM THƠ,"Yêu anh em làm thơ
chiều qua phố đợi chờ
gió vi vu nắng nhạt
nhặt lá vàng mộng mơ
Yêu anh em làm thơ
để hồn em thẫn thờ
tình ơi em muốn tỏ
lòng em đã tương tư
Yêu anh em làm thơ
đêm ru giấc mộng hờ
anh hỡi em thầm gọi
hãy cùng em dệt mơ
Cùng em đón mùa thu
đón mây gió sương mù
dệt ánh trăng nhân ảo
dạo tình tiếng nhạc ru
Yêu anh em làm thơ
trên trang giấy học trò
trong dòng chữ nho nhỏ
tình yêu chạy quanh co
Yêu anh em làm thơ
Yêu anh em làm thơ
chiều qua phố đợi chờ
gió vi vu nắng nhạt
nhặt lá vàng mộng mơ",Thơ tình
ANH...,"Giấu trong sâu thằm  mắt cười  
Long lanh một giọt buồn rơi lặng thầm   
   
Thu mình vỏ ốc bao năm   
Vẫn không trốn được  những trầm tích xưa   
   
Chân qua phố cũ không mùa  
Niềm riêng khắc khoải  nhặt thưa nỗi lòng  
   
Chợt  tiếng chuông vọng  đêm Đông   
Giáng sinh về  lại nhớ mong một người   
   
Chắp tay thỉnh nguyện  Chúa ơi   
Xin Người nghe thấu những lời của con  
 
Dù cho bể cạn  đá mòn   
Nhưng lời hẹn mãi sắc son vẹn thề  
   
Đêm giáng sinh 24122019  
Vũ Thương Giang",Thơ tình
TIỄN EM VỀ MÙA THU,"Thay T đề tặng người bạn đi học xa



Mai em về nơi ấy có mùa Thu
Có vạt sương treo lơ lững giữa hồ
Có gió heo may se lòng phố cũ
Còn nhớ Sài Gòn nóng đắng môi khô

Suối lệ hôm qua tràn trên mi mắt
Đã xoá một thời tình ắp đầy tay
Ta vẫn còn đau tháng ngày vụt mất
Trên những con đường rợp mát bóng cây

Thương mãi nhé em trường xưa lớp cũ
Hoa phượng đỏ au bên mái ngói hiền
Áo trắng ngây ngô trưa thèm cơn ngủ
Những lọn thư tình len lén đưa duyên

Có lỡ làm quen với mùi phở cuốn
Đừng vội quên mình chia gói me chua
Ta mỏi mòn trông ngày mưa đổ xuống
Để ngại đường về cùng cắn hạt dưa

Ta gửi theo em hành trang lưu lạc
Gói chút nồng nàn của tuổi vào yêu
Có tiếng hoạ mi trong vườn vẫn hát
Và ánh hoàng hôn vời vợi những chiều

Lã Thế Phong
Sept 30  06",Thơ tình
HẠNH PHÚC Ở TRONG EM,"Hạnh phúc ở trong em


Hạnh phúc là gì ư
Chỉ có mình em hiểu
Hạnh phúc ừ chẳng thiếu
Hạnh phúc cũng chẳng thừa

Em hãy nhìn cơn mưa
Vì sao trời lại khóc
Vì sao cây lại mọc
Vì sao tóc lại huyền

Nếu chỉ toàn vẹn nguyên
Con thuyền không xa bến
Biển không lời ước hẹn
Sóng có trổ từng dòng

Nếu không có hình cong
Nhớ mong làm sao đặng
Em hãy nhìn ánh nắng
Thiêu đốt những ngày hè

Nếu không có tái tê
Si mê em có hiểu
Nụ cười vương cành liễu
Tình tuyệt diệu hơn ư

Hạnh phúc chẳng thừa dư
Nhưng chảy về đúng nhịp
Buồn đau hay nuối tiếc
Trải nghiệm thật trong em

Nếu không là chính em
Niềm vui toàn đi mượn
Nếu chỉ toàn sung sướng
Em biết hướng về đâu

Như lòng biển thẳm sâu
Như núi cao vời vợi
Có gì là không tới
Hạnh phúc ở trong em


SongDuy",Thơ tình
TRẢ CHO ANH !,"Em trả cho anh tình thơ trên web
Mà hôm nào hai đứa đã làm chung
Ðường vào yêu ai hứa sẽ đi cùng
Mà có lẽ bây giờ anh ở lại

Em vẫn biết đó là điều không phải
Gánh thơ tình giờ đành phải chia hai
Chuyện an bài không phải lỗi nơi ai
Trả anh đó những bài thơ dang dỡ

Bởi chúng ta đường tình không duyên nợ
Trăn trở nhiều thì cũng chỉ là thơ
Thơ ngày xưa không giống với bây giờ
Vì ai đã cam lòng đi san sẽ

Dịu lòng đi rồi nghe em nói khẽ
Có kẻ đã thay em hẹn lối về
Bận lòng chi yêu qua đường là thế
Phút yếu lòng ta trót lỡ nói yêu

Mây nơi đây cô lẻ sống buồn hiu
Chờ mưa mãi để liên tình ai hiểu 
Mây mưa xưa cùng nhau đi muôn nẻo
Mưa bây giờ đã đổi bến tình yêu ",Thơ tình
BIỂN Ư EM?,"Em khen biển ư em
Tôi không ca ngợi nó
Biển vẫn còn quá nhỏ
Để chứa tình yêu em
Biển có lúc dịu êm
Có những ngày bão tố
Và dạt dào sóng vỗ
Không bằng tôi yêu em
Biển có lúc hờn ghen
Sóng thần tan nát cả
Nhưng tôi yên ắng lạ
Những khi lòng không yên
Biển nuốt biết bao thuyền
Vào đáy sâu vô tận
Còn tôi dù cay đắng
Vẫn không hề chia xa
Em đừng khen biển nha
Biển có gì đáng nói
Em của tôi tươi rói
Mấy biển xứng bằng em
Em khen biển ư em
Tôi không ca ngợi nó
Biển vẫn còn quá nhỏ
Để chứa tình yêu em
Em khen biển ư em
Tôi không ca ngợi nó
Biển vẫn còn quá nhỏ
Để chứa tình yêu em
Biển có lúc dịu êm
Có những ngày bão tố
Và dạt dào sóng vỗ
Không bằng tôi yêu em
Biển có lúc hờn ghen
Sóng thần tan nát cả
Nhưng tôi yên ắng lạ
Những khi lòng không yên
Biển nuốt biết bao thuyền
Vào đáy sâu vô tận
Còn tôi dù cay đắng
Vẫn không hề chia xa
Em đừng khen biển nha
Biển có gì đáng nói
Em của tôi tươi rói
Mấy biển xứng bằng em",Thơ tình
NỖI NHỚ HOÁ KHÓI SƯƠNG,"ta chẳng cầu một tình yêu của người nhân thế 
nên chẳng tìm kiếm xa xôi 
ta chẳng cần anh trong cuộc đời 
sao nỗi nhớ cứ thích tìm về cùng năm tháng

nhân sinh hữu hạn
kiếp người rồi cũng trôi 
trăm năm ta nhớ người 
hoá kiếp rồi còn nhớ nữa hay thôi 

chỉ là chiếc lá thu rơi
chỉ là giọt mưa ngày hạ 
sao ta lại vui 

này anh nhé  hãy điềm nhiên cùng năm tháng
để ta hỏi lòng nỗi nhớ có còn vương
ta muốn biết trăm năm ngắn ngủi
kết thúc kiếp người  nỗi nhớ hoá khói sương 
 
20220403",Thơ tình
RU TÌNH ĐÊM ĐÔNG,"Cho nhau anh nhé chút mơ vàng
Dẫu cách muôn trùng vẫn gởi sang
Chút chụt yêu thương dù huyễn mộng
Tình ta thắm mãi chẳng phai tàn

Trở giấc đêm nay nghe tiếng ru
Hồn nghe ấm áp đêm sương mù
Lời êm dẫn dắt ta vào mộng
Lạc chốn thiên đường vàng lối thu

Đá vàng tình nghiã anh và em
Vận nối vần gieo nơi bến duyên
Đã kết tình thơ bền chặt mãi
Tơ lòng hoà điệu khúc êm êm

Tuyết trắng về đây tiễn gót thu
Nhờ anh khơi lưả mối tình nhu
Trái tim thôi buốt vì đông lạnh
Đôi bóng tình thơ mãi hát ru

Sương Anh",Thơ tình
TÌNH YÊU,"Yêu là bước vào con đường đau khổ
Đã trao nhau không đòi lại bao giờ
Yêu là chết chẳng cần chi lý lẽ
Cho người rồi ai quyết chẳng hơn thua
Hạnh phúc đó xin mời nếm trải
Có ngọt bùi cay đắng lẫn thơm tho
Chẳng cần biết nhân tình hay thế thái
Mặc cho lòng cháy hết chỉ còn tro
 
Đừng lo lắng ngắn dài câu hạnh phúc
Khi ước ao đã thăng tận thiên đường
Là một phút huy hoàng niềm ao ước
Đã thành tình tận tóc trắng như sương
 
Chớ suy nghĩ mốt mai vui hay khổ
Chuyện thế gian mưa nắng vẫn bình thường
Thì em hỡi Nếu có ngày mưa gió
Anh giữa đường quán nhỏ đợi em thương
 
Yêu là mơ chuyện đời kia mới thật
Thật hay mơ ai biết được bao giờ
Hãy mặc đó Con tim lành chân chất
Cất tiếng lòng định rõ chỗ thực hư
28 October 2020",Thơ tình
TÌNH THOÁNG NHƯ BÓNG MÂY,"trời thu gió ngưng bay
sa mù dừng chân mây
ngập ngừng bóng lung lay
lòng ai có phôi phai

chiều nay mong dáng ai
nỗi sầu mãi dứt day
mơ tình còn đắm say
đắng cay gói hồn ai

đừng tuyệt vọng chơi vơi
dù nát vụn nửa đời
dù giọt nắng thôi rơi
dù tình biết sẽ vơi

tình thoáng như bóng mây
dù vỡ cuối chân trời
môi vẫn điểm ánh cười
như tình khảy đôi mươi

ngươi ơi vì trở gió
hay vi hồn hoang tan
ngổn ngang quãng đường đời
vọng tơ lòng thở than


Thăng Trầm",Thơ tình
CHUYỆN EM CA SĨ THỦY TIÊN,"Ca sĩ Thủy Tiên cũng giống người thường
Nhưng lòng thiện nguyện rộng như bồ tát
Vượt qua bão lũ em cao tiếng hát
Tập hợp tình người kéo giảm đau thương

Dáng liễu yếu mà mạnh mẽ kiên cường
Lướt gió mưa vào rốn lũ cứu trợ
Cánh hoa xinh được đông người ủng hộ
Kỳ tích bất ngờ át sóng đại dương

Lòng tốt trao đi vọng lại yêu thương
Niềm tin gởi gấm vô em không nhỏ
Tiếng ca vang mãi xuyên qua mưa gió
Lôi cuốn thủy thần phải giảm tai ương

Gương sáng Thủy Tiên thêm đẹp đời thường
Lòng nhân ái được cộng đồng mến mộ
Số tiền quyên góp sử dụng đúng chỗ
Sáng chói tình người hơn mọi huy chương

Mặc kệ thị phi đố kỵ nhiễu nhương
Thép đã toi thì không ngán lửa đỏ
Mang niềm vui đến miền trung khốn khổ
Phẩm chất tuyệt vời ngọc nữ kim cương

Hmhiennhan",Thơ tình
BUỒN XƯA ..,"Từ ngày em bước theo chồng
Vườn xưa cải đã lên ngồng bao thu
Sông buồn nghiêng nhánh mù u 
Ôm con tiếng võng lời ru ạ ời 
Còn ta lạc bước bên đời
Náo nương xứ lạ đất trời buồn hiu
Tím mây hồn đọng mỗi chiều
Quê xưa lối cũ gợi nhiều nhớ thương
Trăm năm còn đọng giọt buồn
Ở trong ký ức cội nguồn xa xưa
Trải qua đã biết bao mùa
Vàng rơi mấy độ gió lùa về đâu
Chiều nay nhặt nắng bên cầu
Ngước nhìn lá rụng nghe sầu vào thu ",Thơ tình
NHỚ CỐ HƯƠNG,"Cảnh cũ người xưa lữ khách mang
Bao nhiêu kỷ niệm buốt tâm can
Ngắm cảnh quê hương dâng hoài cảm
Nặng tình đất nước nỗi niềm đan
Nhớ công tiên tổ ngàn năm dựng
Dõi bóng tiền nhân dạ sắt son
Tiếng vọng năm xưa đi mở cõi
Thấu hồn sông núi vẳng đầu non
mayngan",Thơ tình
YÊU,"Chẳng biết vì sao nhớ thật nhiều
Nhớ người hay nhớ bước chân theo
Nhớ con đường đất giờ tan học
Nhớ lá vàng rơi nhuộm nắng chiều
Nhớ hạt mưa bay nhoà ánh mắt
Nhớ người chờ đón đắm lòng xiêu
Nhớ hôm vụng dại nghiêng vành nón
Len lén nhìn anh thật đáng yêu
Chẳng biết vì sao nhớ thật nhiều
Nhớ người hay nhớ bước chân theo
Nhớ con đường đất giờ tan học
Nhớ lá vàng rơi nhuộm nắng chiều
Nhớ hạt mưa bay nhoà ánh mắt
Nhớ người chờ đón đắm lòng xiêu
Nhớ hôm vụng dại nghiêng vành nón
Len lén nhìn anh thật đáng yêu
Chẳng biết vì sao nhớ thật nhiều
Nhớ người hay nhớ bước chân theo
Nhớ con đường đất giờ tan học
Nhớ lá vàng rơi nhuộm nắng chiều
Nhớ hạt mưa bay nhoà ánh mắt
Nhớ người chờ đón đắm lòng xiêu
Nhớ hôm vụng dại nghiêng vành nón
Len lén nhìn anh thật đáng yêu",Thơ tình
VIẾT TẶNG NGƯỜI TÌNH CỦA BORIS PASTERNAK,"Người đàn bà
yếu mềm
và đắm đuối
 
Chỉ biết yêu
bằng cả
trái tim mình
 
Nàng đã ngồi hàng giờ lặng lẽ
Mặc tuyết rơi trên ghế đá u buồn
Thư anh viết khi về nơi xa lắm
Em âm thầm từng phút chết  trong tim
 
Ở phía trong khung cửa lặng im
Anh vật vã trong tay thần chết
Ở bên ngoài mưa gào bão tuyết
Em xé lòng nước mắt đóng thành băng
 
Một cuộc tình không phải gió và trăng
Lỗi tại ai khi quen nhau quá muộn
Tình yêu khổ đau hay là số phận
Dẫu thế nào em đã có được anh
 
Tình yêu cho em trái cấm ngọt lành
Dù đắng cay đoạ đày nơi tù ngục
Tim cháy bỏng và em hạnh phúc
Như bùa mê say đắm cuồng điên
 
Em yêu anh bởi anh chính là anh
Chứ không yêu một nhà thơ vĩ đại
Trái đất này những vòng quay tròn mãi
Để yêu người và cũng được người yêu
 
Cay đắng đơn côi trong một buổi chiều
Đọc thư anh thay lời tiễn biệt 
 Olga ơi tình yêu không thể chết
Anh nguyện cầu ngàn lần nữa yêu Em
 
Trăng Quê",Thơ tình
NHỚ NHUNG,"Mỗi ngày vùi nhớ vào quên 
Để mong rũ hết muộn  phiền trong tâm
Đời như bụi đỏcát lầm
Sợ cuồng phong lại tối tăm mịt mù
 
Cạn Xuân qua Hạ tới Thu
Người đi khuất nẻo lời ru gập ghềnh
Sợ ngày khép lại trống tênh
Khi vấp ánh mắt chông chênh mi gầy 
 
Đan buồn trên những ngón tay
Vá khâu khắc khoải cho đầy nhớ nhung

Kiev 20102020
Vũ Thương Giang",Thơ tình
THẾ LÀ EM...,"Thế là emthế là tôi
Mà sao chẳng dám nói lời từ li
Thế là hò hẹn bay đi
Từ đây đừng nhắn nhủ gì người ơi
Năm chờtháng cạnngày vơi
Lịch tờ sót lại mấy lời mong manh
Giờ bên mầu nhớ để dành
Vẽ cây lưu luyếnra cành thờ ơ 
Em vềsâucạn bến mơ
Véo von ghép nhạc vào thơ rộn ràng
Tôi về bếnvẽ đò ngang
Thầm mong khách lỡ độ đàng ghé qua
Tháng ngày chuyện với cỏ hoa
Se tơ nên lỗiớ ra chỉ mành
Thế là emthế là tôi
Mà sao chẳng dám nói lời từ li
Thế là hò hẹn bay đi
Từ đây đừng nhắn nhủ gì người ơi
Năm chờtháng cạnngày vơi
Lịch tờ sót lại mấy lời mong manh
Giờ bên mầu nhớ để dành
Vẽ cây lưu luyếnra cành thờ ơ 
Em vềsâucạn bến mơ
Véo von ghép nhạc vào thơ rộn ràng
Tôi về bếnvẽ đò ngang
Thầm mong khách lỡ độ đàng ghé qua
Thế là emthế là tôi
Mà sao chẳng dám nói lời từ li
Thế là hò hẹn bay đi
Từ đây đừng nhắn nhủ gì người ơi
Năm chờtháng cạnngày vơi
Lịch tờ sót lại mấy lời mong manh
Giờ bên mầu nhớ để dành
Vẽ cây lưu luyếnra cành thờ ơ 
Em vềsâucạn bến mơ
Véo von ghép nhạc vào thơ rộn ràng
Tôi về bếnvẽ đò ngang
Thầm mong khách lỡ độ đàng ghé qua
Tháng ngày chuyện với cỏ hoa
Se tơ nên lỗiớ ra chỉ mành",Thơ tình
THƠ EM VIẾT,"Thơ em viết
Đến bao giờ khô cạn mực
Như trái tim mình
làm điểm tựa xác thân
Tim trỗi nhịp cho nỗi buồn em ứa lệ
Từng giọt rơi
Sao đếm được đã
mấy lần

Nỗi nhục nhằn trần thế lắm gian truân
Chờ thu sang em bâng khuâng nhặt lá
Viết đôi dòng hòa vỡ của trái tim
Đếm côi cút giữa thềm thu đang tới

Thư em viếtchưa bao giờ dám gửi
Mượn chiếc lá vàng
nhờ cơn gió đưa tin
Trăng nửa vạt
đêm nay tình đừng ngủ
Để chờ sao em đếm những lung linh

Thơ em viết giữa bầu trời thức  tỉnh
Thương thật là thương
màu ánh trăng ngà
Chín tầng mây
mây bay qua vội vã
Chiếc lá vàng nhẹ thả những dòng tin

Anh có nghe bên thềm gió rung rinh
Lời thi vị vô hình trong lặng lẽ
Rơi khẽ khàng một chiếc lá vàng xinh
Ánh trăng vàng soi tình em nhỏ nhẹ",Thơ tình
CÒN ĐÂY DẤU TÌNH...,"Có phải thu khẽ đến
Hôn từng chiếc lá xanh
Nhuộm sương đêm dịu dàng
Cho tình ai rung cảm
 
Thu nghiêng mùa làm dáng
Đưa cung hồn mê say
Thưởng thức từng giọt cay
Trong vị tình ấp ủ
 
Ven sông hàng liễu rũ
Chao cành theo gió ru
Ai bày tỏ tâm tư
Trôi về đây nỗi nhớ
 
Tình thu trong nhịp thở
Ta ôm niềm chung riêng
Mong được là cỏ thiền
Dù mùa gieo hoang mang
 
Thu sẽ rơi lá vàng
Mang ngậm ngùi réo rắt
Người ơi đừng trầm mặc
Hãy vui cùng hương thu
 
Trăm năm một cuộc chờ
Tháng năm còn nhân diện
Không thể là phù phiếm
Khi dấu tình còn đây",Thơ tình
ĐÔI BƯỚM TÌNH NHÂN,"Vừa chợp mắt em chập chờn hiện đến
Anh thẩn thờ nhung nhớ biết là bao
Dáng nàng thơ trong áo lụa hoa đào
Chợ Bolsa chợ Eden chợ Huế

Tà áo mộng mái tóc dài e lệ
Những con đường thơm ngát cánh hoa bay
Những con đường phượng tím sắc khoe đầy
Những con đường hoa sứ sân trường cũ

Vừa chợp mắt thấy em về tình tự
Thoáng hương nồng phảng phất rất thân quen
Tiếng nhạc vàng trìu mến dậy say men
Đôi cánh bướm dịu dàng bay vào mộng

Bướm tình nhân nhởn nhơ trong vườn rộng
Ngạt ngào thơm quyến luyến chẳng rời nhau
Trong vườn xuân đang rực rỡ muôn mầu
Thắm muôn hoa lễ Tình Yêu vĩnh cửu

Nguyên Đỗ",Thơ tình
