title,content,Category
"CHỜ CON VỀ ĐỂ KHÓC , MẸ ƠI .","Kính tặng Mẹ 
                  Sydney, Australia 02 -2008
                  Hư Vô 
         
         Hồi còn nhỏ mẹ dắt con chạy giặc
         Chạy ngược xuôi tận Giáp Nước, Rạch Bần
         Xa cách mấy cũng không ngoài tầm đạn
         Bởi chiến tranh đâu có chỗ an toàn .
 
         Nhưng lòng con hồn nhiên đâu biết sợ
         Bên con còn bóng mát mẹ che thân
         Dù lửa bom có hung tàn, man rợ
         Cũng đâu chia được bóng mẹ hình con .
  
         Lớn một chút, mẹ dẫn con ra chợ
         Đưa vào trường để học nghĩa học nhân
         Tập viết mãi vẫn không tròn chữ: Mẹ
         Đến bao giờ con mới được nên thân !
 
         Đời dạy con những lọc lừa toan tính
         Đóng tàu vượt biển làm kiếp lưu dân
         Nhưng tính mãi vẫn không sao tính nổi
         Làm thế nào để dắt mẹ theo con !
 
         Xứ người đâu có chiến tranh giặc giã
         Sao lòng con vẫn không thấy an toàn
         Hay con  đã  mất  rồi nơi êm ả
         Trong vòng tay ấm áp mẹ ôm con.
                                                                             
         Chiều nay nhìn mưa bay ngang đất lạ
         Lòng con nghe sao buồn quá ,mẹ ơi !
         Nước mắt mẹ đã đầy thêm biển cả
         Chờ con về để khóc một lần vui…

         Hư Vô",Thơ gia đình
MẸ VIỆT NAM ƠI !,"Gởi thương nhớ
Những tháng tư nồng cháy
Đã bao năm, biền biệt mãi phương trời
Nhìn quê xưa
Nghe tiếng lòng lã chã rơi
Lòng chợt gọi:
""Mẹ ơi
Con nước Việt""
Những thương nhớ
từ đáy lòng con tha thiết
Vẫn hằng đêm len lén gởi về quê
Non sông ơi
Bao giờ lại quay về
Để tiếng gọi của con
Ấm trong
vòng tay Mẹ...

hoàng nguyên",Thơ gia đình
MẸ ƠI CHA ƠI,"Chúng ta ai mà không nếm trải
những bất trắc lòng đau kinh hãi
chỉ xảy ra đôi lần
cứ tập quen, sau đỡ bần thần?
 
Sinh thời, trò chuyện dặn dò con:
“Xảy sự, các con yêu chớ khóc”.
_ Thưa cha, con hứa …toàn tâm trí. 
Đâu có ngờ nông nỗi mất còn…
 
Đá banh chiều về, thuở rất xa
chú bé mười hai tuổi (chính ta)
thấy đất hẫng, hay trời đổ sập
Thái Sơn tan biến, ôi cha mất     (1942)
 
Ào ạt từ sâu thẳm lệ tuôn
thương cha đôi mắt đã vô hồn
tay đã kều quào, ôi lạnh ngắt.
Bên thi hài cha, con lặng gác
đau xót, tim con nhịp đập dồn
                         *
Thay cha, mẹ chống chọi trên đời
suốt ba mươi bốn năm thêm nữa
Bỗng môi bầm tím, thoáng nụ cười
lặng lẽ mẹ thăng đúng giờ sửu        (1976)

 
Vẫn hay không vắng thiếu chia xa
nhưng đáy tim con quá xót xa
lường trước vẫn trong lòng vật vã
bao nhiêu triết thuyết chịu thua ta
 
Chỉ còn nước mắt hôn môi Mẹ
vuốt mắt, vạch đường ngôi tóc bạc.
_ Thưa Mẹ, con chưa kịp nói lời
thương yêu nhất mẹ của con ơi!
 
Làm giỗ Mẹ, mùng mười Tết mỗi xuân
sau bát nhang, nụ cười mẹ ẩn tiềm bao nghị lực
tám tám thu, không lúc nào mẹ buông sức chịu yên
luôn bươn chải, keo này keo khác sắp liền liền
 
Gương Mẹ sáng hơn vằng vặc ánh trăng
trăng không ngừng thao thức, cả khi lên lúc lặn
trăng mãi trăng. Dù tát nước dòng Lam
(nhưng tát mấy cho vừa) không thể cạn
nỗi đau đời Mẹ.
 
Trăng hồn Mẹ
nay nương gió núi về
đụng phải lề cao ốc phố phường     
xưa thường dục cháu con: “đi dạo kịp xuân sang”
nay con cháu tề tựu mùng mười giêng giỗ Mẹ.

Huy Dung",Thơ gia đình
THƯƠNG CHỒNG,"Anh có nghe trời trở lạnh không ?
Nhớ khêu bếp lửa, đốt than hồng
Lãy thêm áo ấm, đan từng sợi
Của chính người xưa, tiễn biệt chồng !
 
Anh ở xứ người có lạnh không ?
Em nghe trong gió thoảng hơi đồng
Sợ người cô lữ thương lo quá              
Chưa nghĩ tiết trời đã trở đông
 
Anh nhớ khi nhìn xác lá rơi
Là mùa thu biếc đã qua rồi
Những gì tươi mát không còn nữa
Chỉ có tình yêu ở cuối trời
 
Một mình đơn lẻ có buồn không ?       
Đừng để rèm mi thấm lệ hồng             
Anh nhớ, bên trời em ngóng đợi
Thêm đàn con nhỏ, vẫn chờ mong
 
Nhìn áng mây chiều lãng đãng trôi
Sao như hình bóng kẻ xa xôi
Trông về quê cũ tìm hương lửa
Như kẻ tha hương lạc mất rồi             
 
Giữa đêm, em viết lá thư xanh
Mong mỏi chồng em dệt mộng lành
Đừng để đau buồn gây tủi hận
Cho đàn con trẻ của riêng anh !
 
Nguyễn Gia Linh
Lisbonne, ngày 09-11-",Thơ gia đình
NGÀY TÔI LẤY CHỒNG,"Tôi cứ nhìn đâu rất lạ lùng
môi cười băng giá tới mông lung
bao nhiêu sương tuyết vào da thịt
áo hở vai tròn rợn buốt lưng

những nhớ thương xưa đổ bến nào
tình lìa hạt máu vỡ hình sao
đường mi thưa thắt cung mày ngủ
hơi thở thờ ơ những ước ao

lệ rơi chẳng ướt chẳng đẫm mầu
chốn nhìn xa thẳm - thẳm đâu đâu
tôi hư thân xác hư hư ảo
hồn cũng chia phân vạn mảnh sầu

gói mảnh trăng cùng / loang thoáng mây
cỏ hoang một sợi / nhánh nhạnh gầy
lê thê búi tóc đêm hồng thuỷ
đau đớn nhiều rồi ! ! !
tôi khóc đây

Nguyệt Thảo 170607
 
(Nguồn: thivien.net đăng bởi chính tác giả)",Thơ gia đình
NHỚ CHA,"Gối mộng đêm thâu sầu đẫm lệ
Chập chờn ẩn hiện thấy Cha về
Đèn trăng héo hắt len song vắng
Soi chốn tình xưa giấc tỉnh, mê
 
Thôn xóm thanh bình rộn tiếng ca
Vui xuân an lạc khắp nhà nhà
Bỗng đâu chinh chiến gây tang tóc
Mẹ gánh gồng con, Cha cõng Bà
 
Bỏ xứ, rời quê từ dạo ấy
Đầm đìa không ngớt lệ xót xa
Một sáng mùa đông không thức nữa
Bà đi, Cha vỡ tiếng khóc òa
 
Rồi chiến tranh tàn, năm tháng qua
Ngỡ đâu sum hợp, hóa chia lìa
Quê nhà mãi ngóng nơi biên tái
Mòn mỏi thương con, chiếc bóng già
 
Lại thấy quay về dưới mái hiên
Nhà xưa quạnh quẻ vắng Cha hiền
Con khóc trong mơ vang tiếng vọng
Im lìm nắng xế xót tình riêng
 
Rượu rót, cờ bày đợi Bác Hương
Hoành xa tiếp giá đậu bên đường
Tháng ngày biệt dạng không tin Nhạn
Vườn cũ vương sầu cỏ mọc hoang
 
Cha hỡi ngàn thu cách biệt rồi
Từ nay con biết gặp Cha đâu?
Hoàng hôn buông phủ sầu riêng lẻ
Thương nhớ  tìm trong ngấn lệ sầu
 
Thương Cha tình khắc thâm sâu
Biết tìm đâu gặp.... bạc đầu Cha ơi !!
 
 
Chu Hà

 Bác Hương : tên gọi thân thương mỗi khi Chu Hà và Cha của Chu Hà đấu cờ tướng",Thơ gia đình
VỢ TÔI,"Họa bài Mẹ tôi và bài họa của H.N.D.
Mến tặng thiếm Diêu 
  
Quê em qua cánh đồng xanh
Ở trong thành phố lượn quanh Biên Hòa
Xuân Trường suối chảy bao xa
Miền đông An Phú, trầm kha bao lần
 
Thương em dầu dãi phong trần
Vì anh chung thủy, tảo tần vì con
Dù cho nước chảy đá mòn
Em nguyền giữ lấy lời son dặn dò
 
Anh đi du học, đừng lo
Tình em, em gởi chuyến đò chờ mong
Ra đi anh cứ vững lòng
Đắng cay em chịu, lạnh lùng em cam
 
Dạy con từ bỏ lòng tham
Trui rèn nhân nghĩa, nên làm điều hay
Thương nhau như thể chân tay
Cùng nhau đùm bọc, đợi ngày anh mong
 
Chiều chiều ra ngắm dòng sông
Mơ về xứ lạ, cho lòng lặng yên
Thương ai đáng mặt vợ hiền
Ngày nay sum hợp lời khuyên vẫn còn
 
Vì anh giữ vẹn lòng son
Thương anh nuôi nấng đàn con nên người
Tuổi đời dù đã mấy mươi
Mà em vẫn giữ như thời mới yêu
 
Đường đời chung bước đã nhiều
Đắng cay đã chịu, hưởng chiều vinh quang
Ngày anh áo gấm về làng
Là ngày Cha Mẹ suối vàng yên vui. 
   
Nguyễn Gia Linh
Bel Air, Bordeaux, 14 / 08 / 1995
Họa bài Mẹ tôi và bài họa của H.N.D.
Mến tặng thiếm Diêu 
  
Quê em qua cánh đồng xanh
Ở trong thành phố lượn quanh Biên Hòa
Xuân Trường suối chảy bao xa
Miền đông An Phú, trầm kha bao lần
 
Thương em dầu dãi phong trần
Vì anh chung thủy, tảo tần vì con
Dù cho nước chảy đá mòn
Em nguyền giữ lấy lời son dặn dò
 
Anh đi du học, đừng lo
Tình em, em gởi chuyến đò chờ mong
Ra đi anh cứ vững lòng
Đắng cay em chịu, lạnh lùng em cam
 
Dạy con từ bỏ lòng tham
Trui rèn nhân nghĩa, nên làm điều hay
Thương nhau như thể chân tay
Cùng nhau đùm bọc, đợi ngày anh mong
 
Chiều chiều ra ngắm dòng sông
Mơ về xứ lạ, cho lòng lặng yên
Thương ai đáng mặt vợ hiền
Ngày nay sum hợp lời khuyên vẫn còn
 
Vì anh giữ vẹn lòng son
Thương anh nuôi nấng đàn con nên người
Tuổi đời dù đã mấy mươi
Mà em vẫn giữ như thời mới yêu
 
Đường đời chung bước đã nhiều
Đắng cay đã chịu, hưởng chiều vinh quang
Ngày anh áo gấm về làng
Là ngày Cha Mẹ suối vàng yên vui. 
   
Nguyễn Gia Linh
Bel Air, Bordeaux, 14 / 08 / 1995
Họa bài Mẹ tôi và bài họa của H.N.D.
Mến tặng thiếm Diêu
Quê em qua cánh đồng xanh
Ở trong thành phố lượn quanh Biên Hòa
Xuân Trường suối chảy bao xa
Miền đông An Phú, trầm kha bao lần
Thương em dầu dãi phong trần
Vì anh chung thủy, tảo tần vì con
Dù cho nước chảy đá mòn
Em nguyền giữ lấy lời son dặn dò
Anh đi du học, đừng lo
Tình em, em gởi chuyến đò chờ mong
Ra đi anh cứ vững lòng
Đắng cay em chịu, lạnh lùng em cam
Dạy con từ bỏ lòng tham
Trui rèn nhân nghĩa, nên làm điều hay
Thương nhau như thể chân tay
Cùng nhau đùm bọc, đợi ngày anh mong
Chiều chiều ra ngắm dòng sông
Mơ về xứ lạ, cho lòng lặng yên
Thương ai đáng mặt vợ hiền
Ngày nay sum hợp lời khuyên vẫn còn
Vì anh giữ vẹn lòng son
Thương anh nuôi nấng đàn con nên người
Tuổi đời dù đã mấy mươi
Mà em vẫn giữ như thời mới yêu
Đường đời chung bước đã nhiều
Đắng cay đã chịu, hưởng chiều vinh quang
Ngày anh áo gấm về làng
Là ngày Cha Mẹ suối vàng yên vui.
Nguyễn Gia Linh
Bel Air, Bordeaux, 14 / 08 / 1995",Thơ gia đình
TÌNH MẸ MUÔN ĐỜI...,"Đâu đây có tiếng ru hời
Thanh âm trong trẻo mang lời thiết tha
Gió về chấp nhịp đậm đà
Ầu ơ... con ngủ để mà lớn khôn
  Tháng năm nắng dãi mưa dồn
Từng cơn khó nhọc về hôn thân gầy
Giữa cơn nắng hạ gắt gay
Oằn đôi vai mẹ gánh đầy tình thương 

Nuôi con một giấc mộng thường
Quản gì thân mẹ dặm trường nắng mưa
Bây giờ tuổi nhỏ tóc thưa
Con chưa khôn lớn thì chưa hiểu đời
  Ầu ơ... có tiếng ru hời
Tôi nghe thương quá nhớ lời mẹ ru
Tiễn người vào lúc trời thu
Bỗng như nghe lại... tiếng ru của người

  jacaranda
Đâu đây có tiếng ru hời
Thanh âm trong trẻo mang lời thiết tha
Gió về chấp nhịp đậm đà
Ầu ơ... con ngủ để mà lớn khôn
Tháng năm nắng dãi mưa dồn
Từng cơn khó nhọc về hôn thân gầy
Giữa cơn nắng hạ gắt gay
Oằn đôi vai mẹ gánh đầy tình thương
Nuôi con một giấc mộng thường
Quản gì thân mẹ dặm trường nắng mưa
Bây giờ tuổi nhỏ tóc thưa
Con chưa khôn lớn thì chưa hiểu đời
Ầu ơ... có tiếng ru hời
Tôi nghe thương quá nhớ lời mẹ ru
Tiễn người vào lúc trời thu
Bỗng như nghe lại... tiếng ru của người
jacaranda",Thơ gia đình
LỜI MẸ RU...,"Mẹ ru con ngủ giấc trưa
À ơi, ngoan nhé cha chưa trở về
Cha còn bận việc mô tê
Đầu hôm đến tối không về gặp con
  Con ơi, một giấc thật ngon
Để mẹ còn phải thổi cơm buổi chiều
Nhà nghèo cơm cạn đáy niêu
Thương con gồng gánh liêu xiêu tháng ngày
  À ơi, con ngủ cho say
Mai này khôn lớn cấy cày thay cha
Thân cò lặn lội đường xa
Vai gầy chân yếu khó mà lo toan
  "" Còn cha gót đỏ như son "" **
Nuôi con ngày tháng mẹ mòn đôi vai
Mong con thân ấm lưng dài
Khoẻ mạnh khôn lớn ngày mai giúp đời
      Sương Anh
 _____________
** câu ca dao
Mẹ ru con ngủ giấc trưa
À ơi, ngoan nhé cha chưa trở về
Cha còn bận việc mô tê
Đầu hôm đến tối không về gặp con
Con ơi, một giấc thật ngon
Để mẹ còn phải thổi cơm buổi chiều
Nhà nghèo cơm cạn đáy niêu
Thương con gồng gánh liêu xiêu tháng ngày
À ơi, con ngủ cho say
Mai này khôn lớn cấy cày thay cha
Thân cò lặn lội đường xa
Vai gầy chân yếu khó mà lo toan
"" Còn cha gót đỏ như son "" **
Nuôi con ngày tháng mẹ mòn đôi vai
Mong con thân ấm lưng dài
Khoẻ mạnh khôn lớn ngày mai giúp đời
Sương Anh
_____________
** câu ca dao",Thơ gia đình
LÒNG CHA,"Con yêu quý cha nghe con đám cưới
Người bạn xưa nhận hồng thiếp, báo tin
Cha đã già nên giẹp bỏ nhục vinh
Quên tủi cực đến mừng con trong duyên mới

Cha vẫn biết không được mời, nhưng cũng tới
Chỉ vì con mặc áo cưới cô dâu
Cha ngồi ở đây nén chặt niềm đau
Khi kẻ khác thay cha chào mừng hai họ

Cuốn phim cũ dắt cha về thuở nọ
Khi con còn bé bỏng tuổi ngây thơ
Quấn quít bên cha những lần phép bất ngờ
Con vẫn nhận con là con gái rượu

Rồi đất nước đắm chìm trong đêm tối
Cha vào tù trả nợ những chiến công
Lãnh đòn thù từ lũ giặc cuồng ngông
Cố đứng thẳng vì còn con, còn vợ

Suốt bao năm tù lúc nào cũng nhớ
Cũng mong chờ ngày gặp lại vợ con
Rồi ngày kia hy vọng quá mỏi mòn
Khi Nội báo tin mẹ con con vượt thoát

Cha sung sướng dù trong lòng đau xót
Nghĩ rằng kiếp này không còn gặp lại vợ con
Rồi một ngày chút hy vọng tiêu tan
Khi Nội báo mẹ bước thêm bước nữa

Cha mừng mẹ con có nơi nương tựa
Ở quê người trong hoàn cảnh khó khăn
Nhưng lòng cha thật chua xót băn khoăn
Lo cho con trẻ bên cạnh người cha mới

Việc gì tới, cuối cùng rồi cũng tới
Cha ra tù qua Mỹ diện H.O.
Cha âm thầm vì sợ mẹ con lo
Và chấp nhận đã là người ngoại cuộc

Con biết không lòng cha đau buốt
Sống gần nơi con nhưng chỉ là một bóng mờ
Trong lòng cha con vẫn chỉ là bé thơ
Với câu nói vô tư ""con là con gái rượu""

Nhưng hôm nay trong ngày con đám cưới
Ly rượu của cha người khác uống thay rồi
Cha ngồi nơi đây lòng những bồi hồi
Thấy khiếm khuyết sau những câu chúc tụng

Cha ngồi đây nhưng trăm bề lúng túng
Muốn ôm con, ôm vợ biểu tỏ niềm vui
Nhưng vì hạnh phúc con, hạnh phúc vợ đành thôi
Đành lẳng lặng ra về, sầu thương trăm mối

Tiếng nhạc lời ca ồn ào quá đổi
Mà trong lòng cha như sa mạc mông mênh
Giữa tiếng cười vui cha lại buồn tênh
Như vừa đánh mất một vật gì trân quý nhất.

Yên Sơn",Thơ gia đình
04. MẸ,"Thân tặng Trần Kiêu Bạc

Chân cứng, đá mềm tủi hồn quê
Áo nâu nón lá mặt sầu che
Nắng khô bờ mía khô ao cá
Cỏ héo hoa tàn bặt tiếng ve!

Mây che cát lấp hay mắt mù?
Mẹ đi con cũng mất đường tu?
Kinh hoàng chết khát không nguồn cội
Tàu chuối lá dừa lạnh gió thu!

Luống cải hoa vàng bướm ngẩn ngơ
Mẹ con vun tưới nắng thẩn thờ
Cơn giông chợt đến mưa ma quái
Con được chui vào áo Mẹ mơ

Câu chuyện thần tiên lại trở về
Thơm bầu sữa mẹ ngủ no nê
Hai tay ôm chắc lưng từ mẫu
Tóc mẹ giăng màn trời chở che!

Mẹ có nghỉ ngơi, có ngủ không?
Đêm hè leo lét ngọn đèn chong
Vá may bắt muỗi tay mòn mỏi
Áo lạnh vai gầy tủi gió đông

Khói lửa tràn lan giặc cướp về
Nửa đêm Ba Mẹ bị kéo lê
Ba may chạy thoát, thương thân Mẹ
Máu nhuộm kinh hoàng mấy bờ đê! (1)

Cũng may trời Phật Ông Bà thương
Mẹ đã vượt qua nẽo đoạn trường
Chân le chân vịt thân xuôi ngược
Lo cháo lo rau quên vết thương

Biển cạn non mòn sông vơi đầy
Trời mưa trời gió rụng cỏ may
Canh chua rau đắng lòng thơm ngọt
Ba vẫn thường khen Mẹ lắm tài!

Ngày xuân mới thấy áo Mẹ lành
Dâng lễ Tổ Tiên trọn lòng thành
Tóc lại bạc thêm lưng còm cõi
Xin được an bình đủ cơm canh

Thương tay Mẹ biến chứng đau gan
Lở lói đớn đau chẳng dám than
Dấu con vì sợ con đau xót
Không thể ôn thi mất bảng vàng (2)

Cũng may không thẹn với Mẹ hiền
Con đậu Tú Tài, Mẹ bình yên
Tim con tan nát khi hay biết
Nước mắt đong đầy bàn tay tiên

Gió thoảng xa gần nhịp võng trưa
Tiếng gà buồn ngủ gọi trời mưa
Mẹ ru nắng ấm thơm hoa sứ
Con dệt mộng đầu: chuyện đời xưa!

Mơ được đào tiên dâng Mẹ ăn
Trắng da dài tóc, sống nghìn năm
Mẹ cười hoa bưởi, vui hoa nắng
Nhẹ gót trường sinh, thoát nợ nần!

Đất nước tang hoang ma quỷ về
Cá tôm tuyệt giống mất lũy tre
Mẹ đau ngày tháng con oan ức
Tù tội không chừa bóng trăng quê!

Nước mắt Mẹ thành biển thành sông
Trời cao đất rộng: có như không
Hận sầu cháy tóc tim khô máu
Hồn vội tìm con chốn lửa hồng!

Lê gót tàn trên nẽo đắng cay
Xác xơ mái rạ cửa không cài
Chuồng gà, chuồng vịt: không còn dấu
Rau muống, rau dừa nhớ bóng ai?

Khói lạnh nhang tàn tủi trời mưa
Không một tiếng chim, không bóng dừa
Vườn trầu khô chết hoa mắc cỡ
Khóm trúc gục đầu mặc gió đưa!

Lối cũ lạ lùng ngõ nhện giăng
Áo sầu chân đất lạnh bóng trăng
Bên thềm rêu chết khô dế khóc
Còn sợi tóc nào vương gốc măng?

Trời đất sao không tan biến đi?
Để sầu để hận mãi làm chi?
Tình người đâu mất? Người hóa thú?
Hay thú hóa người ngăn lối đi?

Ngày đêm mòn mỏi mong chiêm bao
Gặp Mẹ thân yêu như ngày nào
Đón con trước cổng trường sơ học
Tay sẵn thẻ đường thơm mía lau

Lâu quá rồi sao Mẹ không về?
Con như cháo khét, như cơm khê
Như sầu riêng rụng non, ung thối
Chim chóc, côn trùng đều chán chê

Một hôm đất khách bão tuyết tràn
Nửa mê nửa tỉnh nửa kinh hoàng
Vội vàng Mẹ đến cho hơi ấm
Thơm ngát mộng lành hương bình an

Chưa kịp dâng trà, chưa hầu cơm
Vô tình tuyết xóa hết dấu chơn
Mẹ theo nhang khói, theo sương gió:
Một giọt nắng vàng rơi trước sân...

MD 10/10/05
 
Luân Tâm
 
1) Khoảng 1946, lúc tôi mới độ 3 tuổi, một đêm cướp bắt Ba Mẹ tôi tra khảo tiền một cách dã man. Ba tôi chạy thoát, chúng đâm Mẹ tôi nhiều vết thương, tưởng chết, chúng bỏ đi.

2) Lúc tôi trọ học ở Mỹ Tho, bận ôn bài thi Tú Tài thì ở quê nhà Mẹ tôi bị đau gan nặng biến chứng: tay chân lở lói, đau nhức vô cùng, gia đình định nhắn tôi về, Mẹ tôi không cho vì sợ tôi đau khổ lo lắng, hỏng thi. Đến lúc thi đậu xong, trở về quê mới hay Mẹ đau nặng, tôi vô cùng kinh hoàng, đau xót. Cũng may không phụ lòng hy sinh, thương yêu của Mẹ hiền!
Thân tặng Trần Kiêu Bạc

Chân cứng, đá mềm tủi hồn quê
Áo nâu nón lá mặt sầu che
Nắng khô bờ mía khô ao cá
Cỏ héo hoa tàn bặt tiếng ve!

Mây che cát lấp hay mắt mù?
Mẹ đi con cũng mất đường tu?
Kinh hoàng chết khát không nguồn cội
Tàu chuối lá dừa lạnh gió thu!

Luống cải hoa vàng bướm ngẩn ngơ
Mẹ con vun tưới nắng thẩn thờ
Cơn giông chợt đến mưa ma quái
Con được chui vào áo Mẹ mơ

Câu chuyện thần tiên lại trở về
Thơm bầu sữa mẹ ngủ no nê
Hai tay ôm chắc lưng từ mẫu
Tóc mẹ giăng màn trời chở che!

Mẹ có nghỉ ngơi, có ngủ không?
Đêm hè leo lét ngọn đèn chong
Vá may bắt muỗi tay mòn mỏi
Áo lạnh vai gầy tủi gió đông

Khói lửa tràn lan giặc cướp về
Nửa đêm Ba Mẹ bị kéo lê
Ba may chạy thoát, thương thân Mẹ
Máu nhuộm kinh hoàng mấy bờ đê! (1)

Cũng may trời Phật Ông Bà thương
Mẹ đã vượt qua nẽo đoạn trường
Chân le chân vịt thân xuôi ngược
Lo cháo lo rau quên vết thương

Biển cạn non mòn sông vơi đầy
Trời mưa trời gió rụng cỏ may
Canh chua rau đắng lòng thơm ngọt
Ba vẫn thường khen Mẹ lắm tài!

Ngày xuân mới thấy áo Mẹ lành
Dâng lễ Tổ Tiên trọn lòng thành
Tóc lại bạc thêm lưng còm cõi
Xin được an bình đủ cơm canh

Thương tay Mẹ biến chứng đau gan
Lở lói đớn đau chẳng dám than
Dấu con vì sợ con đau xót
Không thể ôn thi mất bảng vàng (2)

Cũng may không thẹn với Mẹ hiền
Con đậu Tú Tài, Mẹ bình yên
Tim con tan nát khi hay biết
Nước mắt đong đầy bàn tay tiên

Gió thoảng xa gần nhịp võng trưa
Tiếng gà buồn ngủ gọi trời mưa
Mẹ ru nắng ấm thơm hoa sứ
Con dệt mộng đầu: chuyện đời xưa!

Mơ được đào tiên dâng Mẹ ăn
Trắng da dài tóc, sống nghìn năm
Mẹ cười hoa bưởi, vui hoa nắng
Nhẹ gót trường sinh, thoát nợ nần!

Đất nước tang hoang ma quỷ về
Cá tôm tuyệt giống mất lũy tre
Mẹ đau ngày tháng con oan ức
Tù tội không chừa bóng trăng quê!

Nước mắt Mẹ thành biển thành sông
Trời cao đất rộng: có như không
Hận sầu cháy tóc tim khô máu
Hồn vội tìm con chốn lửa hồng!

Lê gót tàn trên nẽo đắng cay
Xác xơ mái rạ cửa không cài
Chuồng gà, chuồng vịt: không còn dấu
Rau muống, rau dừa nhớ bóng ai?

Khói lạnh nhang tàn tủi trời mưa
Không một tiếng chim, không bóng dừa
Vườn trầu khô chết hoa mắc cỡ
Khóm trúc gục đầu mặc gió đưa!

Lối cũ lạ lùng ngõ nhện giăng
Áo sầu chân đất lạnh bóng trăng
Bên thềm rêu chết khô dế khóc
Còn sợi tóc nào vương gốc măng?

Trời đất sao không tan biến đi?
Để sầu để hận mãi làm chi?
Tình người đâu mất? Người hóa thú?
Hay thú hóa người ngăn lối đi?

Ngày đêm mòn mỏi mong chiêm bao
Gặp Mẹ thân yêu như ngày nào
Đón con trước cổng trường sơ học
Tay sẵn thẻ đường thơm mía lau

Lâu quá rồi sao Mẹ không về?
Con như cháo khét, như cơm khê
Như sầu riêng rụng non, ung thối
Chim chóc, côn trùng đều chán chê

Một hôm đất khách bão tuyết tràn
Nửa mê nửa tỉnh nửa kinh hoàng
Vội vàng Mẹ đến cho hơi ấm
Thơm ngát mộng lành hương bình an

Chưa kịp dâng trà, chưa hầu cơm
Vô tình tuyết xóa hết dấu chơn
Mẹ theo nhang khói, theo sương gió:
Một giọt nắng vàng rơi trước sân...

MD 10/10/05
 
Luân Tâm
 
1) Khoảng 1946, lúc tôi mới độ 3 tuổi, một đêm cướp bắt Ba Mẹ tôi tra khảo tiền một cách dã man. Ba tôi chạy thoát, chúng đâm Mẹ tôi nhiều vết thương, tưởng chết, chúng bỏ đi.

2) Lúc tôi trọ học ở Mỹ Tho, bận ôn bài thi Tú Tài thì ở quê nhà Mẹ tôi bị đau gan nặng biến chứng: tay chân lở lói, đau nhức vô cùng, gia đình định nhắn tôi về, Mẹ tôi không cho vì sợ tôi đau khổ lo lắng, hỏng thi. Đến lúc thi đậu xong, trở về quê mới hay Mẹ đau nặng, tôi vô cùng kinh hoàng, đau xót. Cũng may không phụ lòng hy sinh, thương yêu của Mẹ hiền!
Luân Tâm
1) Khoảng 1946, lúc tôi mới độ 3 tuổi, một đêm cướp bắt Ba Mẹ tôi tra khảo tiền một cách dã man. Ba tôi chạy thoát, chúng đâm Mẹ tôi nhiều vết thương, tưởng chết, chúng bỏ đi.",Thơ gia đình
MẸ....!,"Viết về mẹ, ta viết cả cuộc đời
Cả trái tim yêu trong dạt dào vô tận
Cũng không hết bao ân cần sâu lắng
Của Một tấm lòng xa rộng tựa biển khơi

Mẹ đã cho ta cuộc sống với nụ cười
Với cả xác thân cùng linh hồn say mộng
Mẹ là thế bầu trời cao lồng lộng
Luôn chở che hình và bóng dáng con yêu

Mẹ dạy ta hạnh phúc với bao điều
Với cả đắng cay hơn một lần vấp ngã
Người trước hết ở bên ta..rệu rã
Chia sẻ lo buồn hay vực dậy lòng ta

Dù nắng mưa tình mẹ vẫn đậm đà
Vẫn sáng ngàn sao soi đường cho ta bước
Mẹ luôn thế nào mấy ai hiểu được
Ta là linh hồn là hạnh phúc mẹ mang

Nếu một ngày mai ai lỡ có đa đoan
Hãy lại về đây bên tình yêu của mẹ
Để nhận lấy những vuốt ve khe khẽ
Nhận những êm đềm những ngọt nhẹ...lời ru

Khi trái tim đơn lạnh đến ngục tù
Mẹ sẽ hiện lên như bóng hình bên cạnh
Cho ta đấy ánh nắng vàng lóng lánh
Xua những đọa đày đang rạn vỡ hồn ta

Tình yêu của mẹ luôn thầm lặng thiết tha
Luôn bình dị thôi nhưng hiền hòa êm ả
Như tiếng sáo diều vẫn vi vu trong gió
Thổi nhẹ bềnh bồng vương đậm những khúc ca

Một ngày kia khi đã ở rất xa
Hãy nhớ ngày xưa...và tự hào có mẹ
Và hạnh phúc khi ta còn gọi khẽ
Những tiếng say lòng :""Con nhớ quá! Mẹ ơi!""

                            HuongTuyet274",Thơ gia đình
