title,content,Category
VẼ TÌNH TRONG MƯA,"Từng hạt mưa nhẹ tênh
Lăn xuống đời mỏi mệt
Mưa em tìm ly biệt
Tiễn người xa giấc mơ.
*
Mưa Sài Gòn nhung nhớ
Mưa Hà Nội thiết tha
Dĩ vãng gào buốt giá
Buồn nối buồn... xót xa.
*
Em bây giờ xa quá !
Chôn ước muốn quay về
Rồi mai thân gục ngã
Hồn tìm về bến xưa.
*
Đường anh chùng hoang vắng
Vai lãng tử phiêu bồng
Vác tình rao muôn hướng
Hẹn hò với bão giông.
*
Quên đi nhé người tình !
Quên thôi câu ước hẹn
Quên màu hoàng hôn biếc
Quên chiều thơm ngọc lan.
*
Mưa ! Cali nhỏ lệ
Mưa ! Paris não nùng
Đếm sầu chung quạnh quẽ
Tình vẽ tình chân dung.

Mưa phố núi 3-11-2014",Thơ tình
TÌNH THU,"Thêm một mùa lá rụng
Hơn một lần nhớ thương
Người về từ năm cũ
Nỗi buồn gầy như sương
Người về câu thơ lẻ
Rặt những lời nhớ mong
Mà thu vàng như kể
Mối tình đầu mùa trăng
 
Con nai vàng một thuở
Giữa chiều thu ngỡ ngàng
Lá vàng rơi... rơi nữa
Người có buồn thêm chăng  
 
Người tỉnh rồi cơn mộng
Vần thơ hoài đa mang   
Nỗi buồn dường im ắng
Chợt theo mùa thu sang  
 
Vào thu ngày ngắn lại  
Đêm trường nỗi sầu giăng
Cơn gió nào thổi mãi
Lòng này người thấu chăng?
 
Sept 07, 2021",Thơ tình
NHỚ MÃI KHÔN NGUÔI,"Chiều buồn gợi nhớ những chiều xưa
Mưa trải thênh thang lạnh cũng vừa
Sưởi ấm đời nhau cơn mộng tưởng
Tơ sầu giăng mắc mãi đong đưa

Xa rồi ngày tháng thuở vào yêu
Da diết niềm riêng bóng ngả chiều
Nhớ nụ hôn môi trên bến cũ
Tình  đầu thấm đậm biết bao nhiêu

Dòng đời rong ruổi với thời gian
Nỗi nhớ vùi sâu ngập lá vàng
Ôm mối tình thu duyên đến trễ
Điệu buồn dang dở vẫn âm vang

Lòng còn ôm ấp khối tình thơ
Có lúc chiều buông lại thẫn thờ
Dẫu biết tình như mây gió cuốn
Sao hoài gọi nhớ giữa cơn mơ?

Viễn Phương",Thơ tình
THU XANH XAO,"Bao giờ Thu bỗng xanh xao?
Nhạt nhòa sắc lá , rạc rào giọt mưa.
Vòi rồng xuất hiện xế trưa
Mưa đá phủ kín ngõ thưa lối mòn.

Bao giờ tiếng lá gãy giòn?
Khung trời Thu vỡ , héo hon mây ngàn.
Lá già rơi rụng giữa đàng
Búp non cố nén bàng hoàng vươn lên.

Bao giờ ai biết gọi tên
Mùa Thu ảm đạm , chênh vênh đất trời ?
Đâu rồi Thu thắm yêu đời
Heo may cánh gió rạng ngời mây xanh.

Bao giờ sương ướp long lanh?
Hồ Thu ngấn lệ bức tranh họa đồ.
Lất lay ngọn sóng vỗ bờ
Bạc đầu trắng xóa, hững hờ , lạnh băng.

Bao giờ mây xám bủa giăng?
Thu xanh xao hết lăn tăn hồng trần.
Bao giờ đời hết phong vân
Mùa Thu sẽ lại vạn lần đẹp hơn.

PEARL",Thơ tình
EM ÁO TRẮNG TRONG NHÀ MẸ,"Cảm tác bức ảnh trích ra từ chùm ảnh của họa sĩ Lê Sa Long. Xin chân thành cám ơn tác giả  đã cho xem những tấm hình vẽ sống động đầy tình người trong mùa dịch bệnh.
(Kính tặng những vị là y, bác sĩ)

Khoác áo blouse làm nghề y, bác sĩ
Phải có trái tim vĩ đại khôn cùng
Như ngày xưa có Hải Thượng Lăn Ông
Một đời vì người không màng quan tước

Đường công danh có khác nào như nước
Luôn bập bềnh khó mà giữ được lâu
Điều quan trọng khi ta phải đối đầu
Trước người bệnh hết lòng lo chữa chạy

Người xưa nói:"" cứu người như chữa cháy ""
Con bị bệnh Mẹ túc trực ngày đêm
Y sĩ vì người chẳng màng lợi riêng
Giành sự sống bệnh nhân từng giây phút

EM áo trắng khiến bao người quý phục
EM như mẹ hiền đang chăm sóc con
EM là thiên thần chẳng quản thân mòn
EM cho bé bú khác nào người Mẹ

***
Ngày đêm săn sóc bệnh nhân
Tình NGƯỜI ÁO TRẮNG tỏa lan khắp miền
EM khác nào một cô Tiên
Tâm hồn tựa đóa hồng liên rạng ngời
 
Sương Anh",Thơ tình
TÌNH MƯA,"Trời mưa áo mỏng hề chi
Để tôi cõng cả xuân thì đợi thêm
Mưa buồn buồn chữ không em
Thuyền mơ đã khẳm lòng xem đã chìm
 
Dối mình câu chữ lặng im
Sao còn dư dả truy tìm dấu mưa
Nắng thưa mưa nhạt từ xưa
Mộng mơ câu chuyện như vừa hôm qua
 
Trời mưa ướt cả hoa cà
Ướt thêm hoa mướp ướt nhòa hoa cau
Ngày mưa có một chàng Ngâu
Để cho Chức Nữ bạc đầu đợi tin…
 
Chiều sao mưa đổ nặng lên
Mong gì em chẳng nỡ quên chuyện mình
Lạnh mày nhạt cả môi xinh
Em ơi! Nép lại để tình anh che!
28 July 2020",Thơ tình
CÁNH ĐỒNG XANH YÊN BÌNH,"Ta đi góp nhặt sợi tơ trời
Xanh trắng làn mây trông đẹp quá
Gửi đến người một chút nắng Hạ
Và màu xanh lá của thiên nhiên

Ở nơi đó có bầy nai hiền
Đang gặm cỏ không thèm chú ý
Du khách ngắm mình rất thú vị
Ung dung đi đứng chẳng quan tâm

Xa xa những chú sói đang nằm
Bình thản nhìn người qua kẻ lại
Trông vẻ rất trầm tư mặc khải
Giữa không gian ngát một màu xanh

Và kia bầy chim hạc hiền lành
Đang đứng bên hồ chờ khách đến
Cùng tràng vỗ tay đầy quý mến
Tặng mình khi liệng cánh bay cao

Một cảm giác dâng lên rạt rào
Thấy lòng mình dậy niềm rung động
Ước chi... đời nhân trần như mộng
Ai cũng đều vui sống tịnh yên.

                  ***
Mây lãng mạn bay theo cánh gió
Đến bao giờ gió hiểu lòng mây
Khi nao cuộc sống hôm nay
Trên toàn thế giới được ngày yên vui?!

Sương Anh",Thơ tình
TÌNH HỒI SINH,"Vào tháng chín, cây đứng chờ thu đến
Vườn xanh xao nằm ngủ dưới sương mờ
Con nai vàng chưa trở lại trong thơ
Gió về nhẹ dâng hương nồng cuối hạ

Em qua phố mắt lo âu buồn bã
Vải khăn che khuất dấu nụ cười tình
Ngày lại ngày chưa thấy bóng niềm tin
Dù vết thuốc ba lần ghim da thịt

Mang một nửa dung nhan mùa đại dịch
Ta nhìn nhau như xa lạ một đời
Em qua rồi, đôi mắt đẹp lả lơi
Còn ở lại cho hồn ta ngây ngất

Thắp ánh sáng tìm bình yên đã mất
Cho thân tình ngày cũ đến với nhau
Khi cung đàn trỗi nhịp suốt canh thâu
Và tiếng hát vút cao lên trời rộng

Còn hơi thở là ta còn hy vọng
Ngày hồi sinh thế giới xích lại gần
Thấy hoa cười trên môi đỏ thanh tân
Tình yêu đến từng trái tim nhân loại
Đỗ Hồng",Thơ tình
ĐÃ HẸN....SAO EM KHÔNG ĐẾN!!!,"Em đã hẹn...sao em không đến
Cho đàn tôi trổi nhịp cung sầu
Câu mây chữ gió bờ thương bến
Dòng dưới trên dây khúc giang đầu

Em đã hẹn...giờ đâu ở đâu
Đồi phong đây lá rụng thu mầu
Âm tơ tiếng nắng đàn tôi khóc
Giòng dưới trên dây nức nở câu

Em đã hẹn rồi...sao không đến!!!

Cố Quận",Thơ tình
PARIS NGÀY EM TRỞ LẠI,"Ngày em trở lại dường như
Paris vạt nắng bị hư mất rồi
Nhìn vầng mây xám trên trời
Biết rằng sẽ có mưa rơi xuống đầy

Tự dưng lòng thấy cay cay
Mắt buồn môi nhạt hồn ngây dại khờ.
Một mình lặng lẽ bơ vơ
Mong tìm sợi nắng hững hờ rớt rơi

Làm sao gom sợi tơ trời
Thành vạt nắng ấm cho đời thôi bi
Mây làm nhạt nắng Paris
Khi nghe châu Á Cô-Vy đến gần

Việt Nam cũng bị lây lan
Con số người nhiễm tăng dần lên cao
Thương người nghèo khó xiết bao
Không nhà thất nghiệp làm sao đương đầu

Pháp từng chung một niềm đau
Xin cùng chia sẻ nỗi sầu người mang
Cho nên ánh nắng tươi vàng
Tắt theo mưa lũ ngập tràn châu Âu

Ngước nhìn lên hỏi Trời cao
Bao giờ thế giới năm châu an bình?!
Xin mong thôi hết điêu linh
Cho em thấy nụ cười xinh nhân trần

Sương Anh",Thơ tình
CHUYỆN TÌNH NỬA THẾ KỶ,"Chàng tuổi trẻ gần năm mươi năm trước
Xếp bút nghiên đi dạo phố cuối tuần
Nắng Sài Gòn thật đẹp buổi trưa xuân
Tình cờ gặp bên đường người trong mộng

Lời trong mắt đổi trao, tim rung động
Phút ban đầu ngào ngọt tựa ly kem
Tiệm Lan Phương khung cảnh thật êm đềm
Như hứa hẹn một cuộc tình nồng thắm

Rồi từ đó đón đưa chiều mưa nắng
Con đường dài chưa nói hết yêu thương
Tà áo hồng cô giáo mãi vấn vương
Một ngày vắng như ba năm xa cách

Trưa thư viện nhìn nhau quên đèn sách
Những chiều mưa hờn dỗi khúc nhạc sầu
Cô đơn nào vang vọng suốt canh thâu
Khi gặp lại đời thành thơ êm ái

Ngày hạnh phúc đã đơm hoa kết trái
Con ra đời vận nước sắp điêu linh
Mười mấy năm khổ sở lúc thanh bình
Cùng dắt díu tìm đường đi vượt biển

Gương “trăng sáng vườn chè” nàng thể hiện
Hai mươi năm thêm quý tử quê người
Tình về chiều càng đậm nét xuân tươi
Xong trọn kiếp hẹn gặp nhau kiếp nữa
Đỗ Hồng",Thơ tình
XIN ĐỔI MỘT KHẮC THANH XUÂN ...!,"tiếng lòng anh như lá thu rơi
ta nhặt mãi chẳng làm sao giữ được
mấy bận thu sang , mấy bận lòng ao ước
hỏi cuộc đời vì sao mộng thành không ?

ta gởi nỗi niềm theo  giọt nắng đi rong
trải thương nhớ vượt đồi cao biển rộng
anh ra phố , phố ngày thu vương mộng
hỏi lòng anh nỗi nhớ có thêm sâu ?

đêm ta ngồi ngắm vạn vì sao
bên anh nắng cùng chiều rượt đuổi
chung một bầu trời, ngày - đêm bao buổi
có buổi nào cho nỗi nhớ cùng vơi ...!

thêm một lần thu đến trong đời
thêm một nỗi sầu không thể nói ....
nếu có phép mầu, ta xin đổi
một khắc thanh xuân ...mộng cùng người ...!

sep. 07, 2021",Thơ tình
BẢN NHẠC TÌNH TA,"Anh trả lại em... Lãng Thi này!
Chân tình cảm xúc thuở xuân mai
Đôi tám tuổi bình yên đẹp lạ
Mà vận nước nhà... đảo điên thay!

Anh xếp hành trang giữa hao gầy
Tập tành lướt sóng, vượt biển khơi
Tâm tư vốn liếng tình em đó
Chỉ bấy đơn sơ bước vào đời

Anh trả lại em... Lãng Thi này!
Bài thơ truyền cảm mến hay hay
Lời thơ nhân tính... niềm mơ ước
Em gởi... anh mang... suốt cuộc đời...

Xa em, và qua em anh sống
Những chặng đường khúc khuỷu, chơi vơi!
Niềm tin trong tình người, con nước
Con nước quê mình... Cửu Long... ơi!

Anh trả lại em... Lãng Thi này!
Trinh nguyên thánh thiện một kiếp người
Thương yêu tinh tấn tìm vui mạnh
Anh sống mạnh vui ... để em cười!

Tình ta dẫu khó... có còn gặp?
Nhưng đã sao nào, anh với em!
Quyện thành bản nhạc không cung nốt
Âm hưởng... tự tình... anh với em!!

lãngthi
hauydi
06dl2021",Thơ tình
XANH MÀU HẠNH PHÚC,"Lòng đã thức, thắp ngọn đèn trước gió
Soi đường đi cho sáng lại bãi bờ
Thơ chẳng thể mơ hồ quanh miếng thịt
Đi giữa đời nhiều tiếng gọi bơ vơ
 
Lần lại thuở thanh xuân vừa sức trẻ
Bụi phong trần nhuộm môi mắt lương tri
Ai áo mão ngôi cao trên đỉnh vực
Chợt một ngày ngồi khóc thét chia ly
 
Ta thi sĩ mặn nồng cùng con chữ
Mải miết đi trên đại lộ độc hành
Xin thâm tạ muôn sắc màu ngôn ngữ
Ghép thành thơ năm tháng đẫm hương lành
 
Ngày khoác áo của nhân gian thơm thảo
Màu quan san ngự trị khắp hồn thơ
Cho sáng lại đôi bờ quê ảo não
Mong quê hương xanh ngan ngát sông hồ
 
NGÃ DU TỬ",Thơ tình
HUẾ TRONG NIỀM NHỚ,"Đứng giữa Huế mà lòng buồn vời vợi,
Kẻ qua người lại nhộn nhịp tưng bừng.
Chỉ riêng mình nước mắt rưng rưng,
Bởi thấy ai cũng mang mặt nạ.
Buổi trưa hè nắng lên oi ả,
Xuôi ngược đường đời mấy cuộc bể dâu.
Cây cỏ xanh tươi rồi lại đổi màu,
Năm với tháng ngày đêm lui tới.
Bên kia bờ sông ai người đứng đợi,
Con đò nào cháy hết ruột gan.
Nhớ một mùa xuân khói lữa điêu tàn,
Thân xác người gom chất thành nhiều hố.
Trăm vạn lần bước đi trên phố,
Bìết  làm sao tìm lại dấu chân xưa.
Trời cứ đổi thay sáng nắng chiều mưa,
Như em bé chợt cười chợt khóc.
Nhớ Huế năm xưa khi còn đi học,
Lũ bạn bè một thuở bên nhau.
Bây gìờ già đầu vẫn còn gọi mày tau,
Ôi tình bạn thật là chân chất.
Xứ Huế mùa đông mưa dầm gió bấc,
Lạnh cóng người nhưng ấm tình thương.
Thầy trò bên nhau vui chốn học đường,
Vẫn năm tháng miệt mài cùng sách vở.
Huế bây giờ còn trong nỗi nhớ,
Sân trường phơi xác phượng mùa thi.
Dấu chân người một thuở ra đi,
Kỷ niệm chạy về theo dòng nước mắt.
Ôi Huế của ta sao buồn che mặt,
Còn thấy đâu bóng dáng người em thơ.
Giờ tan học em đứng ngẩn ngơ,
Trước cổng trường chờ người yêu đến đón.
Dòng Hương giang với loài cỏ mọn,
Đã mấy lần con nước đổi thay.
Trường tiền kia hờ hững đêm ngày,
Kẻ qua người lại nghiêng mình soi bóng nước.
Bao vết hằn tuổi thơ sao đếm được,
Tủi hờn chi lặng lẽ bước âm thầm.
Bây giờ đây còn lại những dư âm,
Nỗi nhớ thương của một thời quá khứ.
ĐĂNGPHONG",Thơ tình
VỀ THĂM MẢNH ĐẤT ÂN TÌNH,"Về quê mẹ ngày vui tươi thắm
Thăm mái nhà nồng ấm chưa xa
Mảnh vườn cây mới đơm hoa
Đất nung mẹ đắp luống cà liếp rau
Ân nghĩa đã thấm sâu một thuở
Tình xóm làng ai nỡ quên mau
Về cùng chung sống bên nhau
Thăm muôn dấu tích hôm nào quanh ta
Mảnh tình cũ bao la bất tận
Đất nhà ta mấy bận sinh sôi
Ân cha nghĩa mẹ đầy vơi
Tình thương non nước tình người Việt Nam
 
Viễn Phương",Thơ tình
TÌNH YÊU LUÔN BẤT TỬ,"Tình yêu luôn bất tử
Tình yêu đến từ từ
Hoặc nhanh như ánh chớp
Cho hồn ta bâng khuâng.

Tình yêu cho hạnh phúc
Tình yêu hóa mịt mùng
Đóng khung ta hoang dại
Ngơ ngẩn hoài ngàn năm.

Có người từng rạng rỡ
Có kẻ hoá dại khờ
Có tình yêu nhung nhớ
Có tình yêu bơ vơ.

Đôi khi là lén lút
Trong lo sợ phập phồng
Tình yêu mang tội lỗi
Trong mê cuồng đắm say.

Những tình yêu thẳng ngay
Công khai đầy trong trắng
Trông mong từng tối sáng
Thỏa nỗi nhớ quắt quay.

Tình yêu vẫn vần xoay
Từng mảnh đời riêng lẻ
Tình yêu không lý lẽ
Mãi bất tử muôn đời.

April 07 - 2021",Thơ tình
MIỀN ĐẤT YÊU THƯƠNG,"Em chịu về Cần Đước với anh không?
Ngả Gò Đen thẳng đường qua Rạch Kiến
Chợ Trạm Tân Lân lúa chín ngát đồng
Đâu còn thuở vớt từng bông điên điển

Mùa mưa xuống chúng mình cùng chèo thuyền
Ra vàm lớn lưới rất nhiều tôm cá
Hoặc họp bạn bè hát đối giao duyên
Đong đưa nhịp võng thưởng trăng êm ả

Hòa nhập thiên nhiên hợp xướng tình ca
Bắt ngôi sao đất đom đóm lập lòe
Vui thú nhà quê đơn giản hiền hòa
Cảm nhận thân thương muôn màu muôn vẻ

Xuống Long Hựu Đông cách biệt bến xe
Di tích quốc gia nhà cổ trăm cột
Dâu bể trăm năm gổ xưa vẫn tốt
Bái phục tiền nhân tuyệt xão tay nghề.

Con kênh nước mặn bờ giậu lũy tre
Níu chân hai đứa tình người tình đất
Giống như anh gốc nông dân chân chất
Sống ở nơi nào cũng giữ hồn quê

Nguyễn Hiền Nhân",Thơ tình
TRANH CHỮ,"Ngời tâm đức sáng thuộc cung kiền
Tứ bảo văn phòng có mực, nghiên
Phượng múa vần xoay xoè cánh vẫy
Hành văn mộc mạc viết câu liền
Rồng bay nét lượn cong mình uốn
Cú pháp cầu kì họa chữ xiên
Luyện giữ tâm mình thêm hỷ lạc
Hành kim cứng rắn sẽ thôi phiền .

Sep3.2019
Diệu Tâm",Thơ tình
ANH HÙNG MẠT LỘ,"chàng gục ngã ....giang sơn gục ngã
vó ngựa thôi khiếp vía lân bang
bảy đạo quân vùi trong thác lũ
cơ nghiệp bao năm phút chốt tiêu tàn

giận Hạ Hầu Uyên đầu đau bất tỉnh
hờn Vu tướng quân tái phát bịnh tình
nơi tiền tuyến lòng quân chao đảo
hậu phương giờ nát cả nghiệp binh

trong phút chốt nhận ra nghiệp đế
tan thành mây đâu nữa oai nghiêm
ngày xưa đó anh hùng uy vũ
tiếng quân reo thiên hạ chao nghiêng

đời mấy chốt tro tàn xương trắng
máu quân thù chưa đỏ thành sông
anh hùng đó  tài bao trùm vũ trụ
chí nuốt đất trời nay đã còn không ...?

chân loạn choạng bước đi không vững
tướng quân ơi đời chẳng trăm năm
hùng khí đó tan thành khói bụi
phả vào đời hơi thở hờn căm

hai ngàn năm giấc ngủ chưa sâu
tướng quân đã hoá thành bao kiếp ?
Ngụy quốc tan tành, non sông đế nghiệp
tướng quân đau đầu đến cả nghìn thu ..!

may 30, 2021",Thơ tình
RU EM GIẤC NGỦ THIÊN-THU,"Anh nhớ em
Anh đem trí nhở ra hành tội
Tội nhớ nhiều mà lại nhớ dai
Nhớ khi xưa ông nội lìa đời
Sau một năm em mới thoát thai
 
Em được sinh trong vùng phố nhỏ
Có con sông có chợ Đồng-bằng
Sáng tới chiều con mắt thả rông
Nhìn qua lại bao người đi chợ
 
Hành trí nhớ nhớ thêm chút nữa
Em tuổi đời mới nửa chục năm
Quê-hương đã chiến-tranh tràn ngập
Giữa đạn bom  nhất sinh tử thập
 
Nhà của ta giặc tràn đốt rụi
Nẻo sinh-nhai như tối không đèn
Đời trôi chỉ thấy những đêm đen
Nhà cửa không của tiền trụi-lũi
 
Đời lưu-lạc tản-cư khắp cõi
Khi Tràng-lũ rồi tới Quan-đình
Lúc Cổ-tiết khi thời An-dục
Vào bà ngoại trú làng Vạn-phúc
 
Như dòng nước tuôn đầy vẩn đục
Sa nửa vời tới phố Đức-linh
Lần hồi ra tới đất Dư-hàng
Rời quê-hương xuôi tận phương Nam
 
Cõi đường trần lầm-than dong ruổi
Vào đất Nam đời mới sáng lên
Rồi chiến-tranh bùng thêm lần nữa
May-mắn  thay người vẫn vẹn nguyên
 
Thời-gian trôi đến hồi biến chuyển
Cảnh gia-đình chẳng còn tụ-hội
Mẹ cùng cha và chị  qui tiên
Anh ra đi xa  nguồn xa cội
 
Các em theo dòng đời sống vội
Phải chúc chen trong cõi trầm-luân
Em nay đành vĩnh-biệt tình thâm
Lìa cõi thế về miền không tuổi !!!
 
Anh còn chịu cuộc đời dong ruổi
Chốn bụi hồng nhiều nỗi phiền ưu
 Trần gian cõi tạm phù-du
Ru em giấc ngủ thiên-thu vĩnh-hằng
 
RĐinh",Thơ tình
NHỚ THƯƠNG,"Ai bắt vậy sao mà kỳ lạ thế
Bụng cồn cào và tim chẳng nằm yên
Mệt quá rồi nhưng vẫn bảo gắng thêm
Những dư vị ngọt ngào đâu ai kể
 
Có cái gì nôn nao không gượng nổi
Hết đi ra đứng lại nằm ngồi
Miệng bảo rằng vẫn ổn đó mà thôi
Lòng khắc khoải đợi chờ chi chẳng biết
 
Kẻ lạ mặt! Những câu từ lời viết
Sao đã thành mật ngọt rượu say
Lỡ nhớ rồi ký ức bỗng đổi thay
Ngày tưng tửng đêm mơ hoài chẳng dứt
 
Nhớ nhau rồi mong gì người hiểu được
Giấc mộng nào ai đó cũng giống ta
Rồi một ngày trời đất bỗng rải hoa
Đường duyên phận hai đứa tròn câu ước
 
Ôi cái nhớ mãi ôm ghì giữa ngực
Cho niềm tin cõi ảo hóa thành thơ
Nhớ thương ơi! Ta gửi mọi bến bờ
Cầu Tiên Phật mong sao người thỏa ước,,,
 
April 24. 2021",Thơ tình
TÌNH THƠ,"Anh hãy là anh- một tha nhân
Lang thang khắp chốn bước phiêu bồng
Mặc em mơ mộng trong thinh lặng
Mong một ngày vui, chỉ một lần...

Ta nhớ về nhau như rất thân
Em yêu như thể đã bao lần
thơ trong thơ ngọt, như tim mộng
Như thể ta là đôi tình nhân

Rồi có một ngày ... anh biết không?
Em không còn nữa nét thơ hồng
Làn môi không động, tim ngưng thở
Ta vẫn chưa là... ta vẫn không.

Ai biết một ngày không quá xa
Em trong im lặng, em bước qua
về nơi vô định không thân thuộc
Em chỉ mình em, vẫn chỉ là...

Em vẫn là em, mãi trầm kha
Thời gian không đợi một loài hoa
đã sắp tàn phai theo mưa gió
một kiếp, một đời bao xót xa

Rồi anh sau đó sẽ lãng quên
một niềm tri kỷ chẳng thành tên
Vườn xưa sẽ khép, trang thơ chết
Chôn xuống mộ sầu bên gót em

Một mối tình thơ, anh hãy quên

Mi Kha",Thơ tình
DẠO ĐÓ TA VÀ EM,"Phố cũ vắng hoe buồn lạ thường
Cũng khu vườn ấy cũng hàng dương
Vẫn hàng đất đỏ đầy hoa tím
Nay chỉ mình anh đứng ngập ngừng
 
Nhớ lắm nhớ từng đôi gót nhỏ
Hiền hòa nhẹ bước trong tay anh
Bờ môi ánh mắt ngời hạnh phúc
Trong những buổi chiều dạo lanh quanh
 
Chẳng biết bây giờ em ở đâu
Có còn tưởng đến mối tình đầu
Chữ yêu không trọn em có tiếc
Trăn trở trở trăn mỗi đêm thâu
 
Nhìn cặp tình nhân dìu nhau bước
Ước gì cặp đũa mình còn đôi
Phải chi hai đứa đừng xuôi ngược
Thì lá sầu riêng chẳng đâm chồi
 
Mây hợp rồi tan một kiếp người
Đóa hoa rạng rỡ rồi tả tơi
Trăng nào tròn mãi mà không khuyết
Ngọn núi giòng sông mãi đổi dời
 
Dạo đó Ta Em như bản nhạc
Giờ đàn lạc nhịp bởi đứt dây..............
 
TTMN",Thơ tình
TÌNH PHAI,"Em thả buồn theo cơn gió bay
Tình phai như lá rụng cuối ngày
Tan trường không còn anh đứng đợi
Xa nhau rồi em cũng đổi thay

Ừ thì mình đã từng yêu nhau
Giờ đây còn lại mối tình sầu
Hoàng hôn nhuộm tím chân trời cũ
Rẽ nhánh sông đời người xưa đâu

Thương ai hát khúc đoạn tình đau
Duyên xưa sợi tóc cũng phai màu
Em tìm kiếm gì trong vụn vỡ
Yêu nhau mãi mãi là bao lâu

Dặn lòng thôi đừng có u mê
Cô đơn một bóng em đi, về
Kỷ niệm đem chôn vào quên lãng
Tình lỡ xót xa câu hẹn thề

sgecstasy",Thơ tình
TÌNH CÒN ĐỢI NHAU?,"Từ em bước sa dòng đời muôn ngả
Mỗi chiều về buồn lắm phải không em?
Thả hồn đơn dệt mộng dưới trời đêm
Tìm đâu hỡi?-Con đường qua hạnh phúc

Sông thương nhớ ai phân bờ vinh nhục
Chuyện tình đời sao biết bến đục tong
Cứ yêu thương theo con nước xuôi dòng
Dù mai đó có như hồi bi kịch!

Em một thuở rời xa quê biệt tích
Anh thẫn thờ dường lạc giữa rừng sương
Đường tơ duyên ta ngộ cảnh đoạn trường
Tìm vui với ngày đêm cơn mộng mị

Em phương đó có bao giờ không nhỉ?
Gợi nhớ thương bến hẹn thuở xa nào!
Yêu nhau rồi chờ đợi dẫu là bao
Tình anh vẫn theo em trên xứ lạ

Từng dấu vết yêu thương còn khắc dạ
Người xa người vang tiếng gọi đời nhau
Em nơi đâu?-Dù tận mãi phương nào!
Về em nhé!-Ngàn sau tình vẫn đợi.
 
Viễn Phương
(Thơ Họa Chờ Người Trong Mộng! tác giả Sương Anh)",Thơ tình
VINH DANH NGÀY MẸ,"Tặng Mẹ, tặng Chị. Tặng Em
Những bông hoa đẹp, bánh kem sắc màu
Cho ngày lễ Mẹ xôn xao
Tiếng cười rộn rã, ngọt ngào yêu thương.

Tặng người đi, bớt vấn vương
Ở nơi xa ấy trăm đường nhớ mong
Tặng người vơi nỗi long đong
Tặng người tiếng hát môi cong nhoẻn cười.

Tặng em tim đắp vàng mười
Thương yêu trìu mến rạng ngời lên ngôi
Tặng em ánh sáng trùng khơi
Đêm trăng huyền diệu, chơi vơi ngát tình.

Tặng em lời chúc thật xinh
Biết sao bù đắp công mình khó khăn
Tặng em ánh mắt ân cần
Sẻ chia khổ cực nợ nần thế gian.

Tặng em hết cả tâm can
Mong vơi hết nỗi gian nan trường đời
Mong cho cuộc sống tuyệt vời
Ngày nào cũng đáng sáng ngời tôn vinh.

May 09/2021",Thơ tình
THÁNG TƯ MÙA CÔNG ANH,"Mùa tháng tư, gió nghiêng đầu thổi nhẹ
Bồ công anh cánh mỏng ngỡ ngàng bay
Mang ước mơ vời vợi những tháng ngày
Khoe sắc thắm vàng chanh đầy huyền diệu.

Không kiêu sa nhưng ngọt ngào yểu điệu
Khẽ khàng bay gợi ký ức liêu xiêu
Cùng chúm môi tạo gió thổi thật nhiều
Cùng nhau ngắm bồ công anh bay mãi.

Dõi cánh bay, tình yêu ta mê mải
Tựa vai nhau, hoang dại cả trời xanh
Ta yêu nhau, bồ công anh làm chứng
Ngát hoa vàng, bông trắng lửng lơ bay.

Từng một thời, xao xuyến chạm hồn ai
Nghiêng se sẽ, nhẹ bay theo chiều gió
Bồ công anh, ngất ngây chiều hoang nhỏ
Vẫn đắm chìm trong ký ức xa xưa.


Tháng tư về, chợt ẩn hiện lưa thưa
Loài hoa dại xa xưa từng nỗi nhớ
Tháng năm qua, ngày nào còn bỡ ngỡ
Thảm cỏ xanh, ngơ ngẩn ngắm hoa bay.


April 04/2021",Thơ tình
TÌNH EM BỌT NƯỚC,"Tình em tựa cả vườn thơ
Chất chồng tâm sự mộng mơ cuộc đời
Trải bao cay đắng chơi vơi
Nhiều lần nước mắt tuôn rơi lòng buồn

Dẫu từng lưu luyến vấn vương
Bởi không duyên nợ đôi đường chia phôi
Giờ đây cách biệt nhau rồi
Tình yêu đã hết trọn đời thương đau

Anh em mỗi đứa một đầu
Duyên mình không trọn ôm sầu chia ly
Lòng em luôn mãi khắc ghi
Bóng hình anh vẫn ngự trì tim em

Nay anh hạnh phúc êm đềm
Có còn chút nhớ tình em trong lòng?
Hay em đơn phận nhớ mong
Tình em bọt nước giữa dòng sông trôi.
Apr 26, 2021
Lệ Tình",Thơ tình
