title,content,Category
Unknown Title,"THĂM LÚA

Trần Hữu Thung

Mặt trời càng lên tỏ
Bông lúa chín thêm vàng
Sương treo đầu ngọn gió
Sương lại càng long lanh.

Bay vút tận trời xanh
Chiền chiện cao cùng hót
Tiếng chim nghe thánh thót
Văng vẳng khắp cánh đồng

Đứng chống cuộc em trông
Em thấy lòng khấp khởi
Bởi vì em nhớ lại
Một buổi sớm mai ri

Anh tình nguyện ra đi
Chiền chiện cao cùng hót
Lúa cũng vừa sẫm hột
Em tiễn anh lên đường
Chiếc xắc mây anh mang

Em nách mo cơm nếp
Lúa níu anh trật dép
Anh cúi sửa vội vàng
Vượt cánh đồng tắt ngang

Đến bờ ni anh bảo
""Ruộng mình quên cày xáo
Nên lúa chín không đều
Nhớ lấy để mùa sau
Nhà cố làm cho tốt""

Xa xa nghe tiếng hát
Anh thấy rộn trong lòng
Sắp đến chỗ người dông
Anh bảo em ngoái lại
 
Cam ba lần ra trái
Bưởi ba lần ra hoa
Anh bước chân đi ra
Từ ngày đầu phòng ngự

Bước qua kì cầm cự
Anh có gửi lời về
Cầm thư anh mân mê
Bụng em giừ phấp phới

Anh đang mùa thắng lợi
Lúa em cũng chín rồi
Lúa tốt lắm anh ơi
Giải thi đua em giật

Xoè bàn tay bấm đốt
Tính cũng bốn năm ròng
Ai cũng bảo đừng mong
Riêng em thì vẫn nhớ

Chuối đầu vườn đã lổ
Cam đầu ngõ đã vàng
Em nhớ ruộng nhớ vườn
Không nhớ anh răng được

Mùa sau kề mùa trước
Em vác cuốc thăm đồng
Lúa sây hạt nặng bông
Thấy vui vẻ trong lòng
Em mong ngày chiến thắng.

(1-1-1950)",Thơ đất nước
Unknown Title,"Cho anh tựa vào em
lâm thị mỹ dạ

Cuộc đời em đơn thân đến nỗi...
Chưa bao giờ em tựa vào anh
Và vì thế em âm thầm sống
Tựa vào chính mình trĩu nặng, đớn đau

Bao lời tiếng lấm lem bùn đất
Bao đêm trắng tơ giăng chóng mặt
Em tựa vào em - đơn độc quen rồi
Em tựa vào em - gắng vững giữa đời

Trên đôi vai bình yên
Mà bão giông nghiêng ngửa!
Em chênh vênh đối mặt chính mình
Nào ai biết, đến anh cùng chẳng biết
Em quằn mình như rễ giữa đất im

Đời bất chợt thác ghềnh ào trút xuống
Vùi lấp anh - cơn bạo bệnh kinh hoàng
Bạn bè anh rộng nhiều như trời biển
Vực anh lên cho anh lại lòng tin

Bàn tay nâng em thành bảo mẫu
Nước mắt lặn vào trong cho anh thấy nụ cười
Bệnh tật lo toan giấu vào đêm trắng
Giữa tháng ngày trĩu nặng
Em đứng thẳng người
Cho anh tựa vào em.",Thơ đất nước
Unknown Title,"NÚI ĐÔI
                           VŨ CAO

Bảy năm về trước em mười bảy
Anh mới đôi mươi trẻ nhất làng
Xuân Dục, Đoài Đông hai nhánh lúa
Bữa thì anh tới bữa em sang.

Lối ta đi giữa hai sườn núi
Đôi ngọn nên làng gọi núi Đôi
Em vẫn đùa anh sao khéo thế
Núi chồng, núi vợ đứng song đôi.

Bỗng cuối mùa chiêm quân giặc tới
Ngõ chùa cháy đỏ những thân cau
Mới ngỏ lời thôi đành lỗi hẹn
Ai ngờ từ đó mất tin nhau.

Anh vào bộ đội lên Đông Bắc
Chiến đấu quên mình năm lại năm
Mỗi bận dân công về lại hỏi
Ai người Xuân Dục Núi Đôi chăng.

Anh nghĩ quê ta giặc chiếm rồi
Trăm nghìn căm uất bao giờ nguôi
Mỗi tin súng nổ vùng đai địch
Sương trắng người đi lại nhớ người.

Đồng đội có nhau thường nhắc nhở
Trung du làng nước vẫn chờ trông
Núi Đôi bốt dựng kề ba xóm
Em vẫn đi về những bến sông.

Náo nức bao nhiêu ngày trở lại
Lệnh trên ngừng bắn anh về xuôi
Hành quân qua tắt đường sang huyện
Anh nhớ thăm nhà thăm Núi Đôi.

Mới đến đầu ao tin sét đánh
Giặc giết em rồi, dưới gốc thông
Giữa đêm bộ đội vây đồn Thứa
Em sống trung thành chết thuỷ chung.

Anh ngước nhìn lên hai dốc núi
Hàng thông, bờ cỏ, con đường quen
Nắng lụi bỗng dưng mờ bóng khói
Núi vẫn Đôi mà anh mất em.

Dân chợ Phù Linh ai cũng bảo
Em còn trẻ lắm, nhất làng trong
Mấy năm cô ấy làm du kích
Không hiểu vì sao chẳng lấy chồng.

Từ núi qua thôn đường nghẽn lối
Xuân Dục Đoài Đông cỏ ngút đầy
Sân biến thành ao nhà đổ chái
Ngổn ngang bờ bụi cánh dơi bay.

Cha mẹ dìu nhau về tận đất
Tóc bạc thương từ mỗi gốc cau
Nứa gianh nửa mái lều che tạm
Sương trắng khuấy dần chuyện xót đau.

Anh nghe có tiếng người qua chợ
Ta gắng mùa sau lúa sẽ nhiều
Ruộng thấm mồ hôi từng nhát cuốc
Làng ta rồi đẹp biết bao nhiêu.

Nhưng núi còn kia anh vẫn nhớ
Oán thù còn đó anh còn đây
Ở đâu cô gái làng Xuân Dục
Đã chết vì dân giữa đất này?

Ai viết tên em thành liệt sĩ
Bên những hàng bia trắng giữa đồng
Nhớ nhau anh gọi em, đồng chí
Một tấm lòng trong vạn tấm lòng.

Anh đi bộ đội sao trên mũ
Mãi mãi là sao sáng dẫn đường
Em sẽ là hoa trên đỉnh núi
Bốn mùa thơm mãi cánh hoa thơm.",Thơ đất nước
Gió đất,"Người còn tên. Người mất tên
Giãi dầu bia đá nằm bên giãi dầu
Nắng mưa cỏ dại phai mầu
Nấm mồ liệt sĩ như nhau nấm mồ...

Vợ nghèo nước mắt chưa khô
Nẻo đường rơm rạ tìm vô thăm chồng
Quê nhà mấy lượt bão dông
Vỡ đê nước ngập trắng đồng lúa xanh...
Mải lo cơm đủ áo lành
Còn đâu lúc rỗi để thành vọng phu!

Khói hương như thể mây mù
Trắng trời lớp lớp lau gù đội tang
Xạc xào gió lá ngụy trang
Gió từ cõi đất gió sang cõi người!

Lê Đình Cánh",Thơ đất nước
NGƯỜI PHƯƠNG NAM,"Trời phương Nam như tan trong sương
Người phương Nam cạn chén ""hồ trường""
Từ giã kinh kỳ bạt lau lách
Đuổi thú hung tàn dạt biển Đông.

Người phương Nam ngày xưa áo tơi
Dòng Hàm Giang cuộn sóng không lời
Đêm sầu đối ẩm tràn chung rượu
Rượu say tim bốc đến tận trời.

Người phương Nam đi là cứ đi
Một chiếc ghe con có sá gì
Đời lắm phong trần nên lỗi hẹn
Không cần danh vị, bỏ vinh quy.

Người phương Nam say thì say trọn
Người phương Nam buồn thì buồn sâu
Nỗi nhớ cố hương còn chuếnh choáng
Văng vẳng ầu ơ, giọng ví dầu.

Cạn chén này đi rồi bạn về
Bạn ở kinh kỳ, ta ở quê
Phương Nam nhuốm khóc tình tri kỷ
Bạn bước xa dần, ta tái tê.

- Vũ Hồng -",Thơ đất nước
Unknown Title,"Mẹ Suốt
                    Tố Hữu

Lặng nghe mẹ kể ngày xưa
Chang chang cồn cát nắng trưa Quảng Bình
Mẹ rằng: Quê mẹ Bảo Ninh
Mênh mông sông biển, lênh đênh mạn thuyền
Sớm chiều, nước xuống triều lên
Cực thân từ thuở mới lên chín mười
Lớn đi ở bốn cửa người
Mười hai năm lẻ, một thời xuân qua
Lấy chồng, cũng khổ con ra
Tám lần đẻ, mấy lần sa, tội tình!
Nghĩ mà thương mẹ cha sinh
Thương chồng con lại thương mình xót xa
Bây chừ sông nước về ta
Đi khơi đi lộng, thuyền ra thuyền vào
Bây giờ biển rộng trời cao
Cá tôm cũng sướng, lòng nào chẳng xuân!
Ông nhà theo bạn ""xuất quân""
Tui nay cũng được vô chân ""sẵn sàng""
Một tay lái chiếc đò ngang
Bến sông Nhật Lệ, quân sang đêm ngày
Sợ chi sóng gió tàu bay
Tây kia mình đã thắng, Mỹ này ta chẳng thua!
Kể chi tuổi tác già nua
Chống chèo xin cứ thi đua đến cùng!
Ngẩng đầu, mái tóc mẹ rung
Gió lay như sóng biển tung, trắng bờ...
Gan chi gan rứa, mẹ nờ?
Mẹ rằng: Cứu nước mình chờ chi ai?
Chẳng bằng con gái, con trai
Sáu mươi còn một chút tài đò đưa
Tàu bay hắn bắn sớm trưa
Thì tui cứ việc sớm trưa đưa đò...
Ghé tai mẹ, hỏi tò mò:
Cớ răng ông cũng ưng cho mẹ chèo?
Mẹ cười: Nói cứng, phải xiêu
Ra khơi ông còn dám, tui chẳng liều bằng ông!
Nghe ra, ông cũng vui lòng
Tui đi, còn chạy ra sông dặn dò:
""Coi chừng sóng lớn, gió to
Màn xanh đây mụ, đắp cho kín mình!""
Vui sao, câu chuyện ơn tình
Nắng trưa cồn cát Quảng Bình cũng say...",Thơ đất nước
Unknown Title,"Bầm ơi!
Tố Hữu

Ai về thăm mẹ quê ta
Chiều nay có đứa con xa nhớ thầm...
Bầm ơi có rét không bầm!
Heo heo gió núi, lâm thâm mưa phùn
Bầm ra ruộng cấy bầm run
Chân lội dưới bùn, tay cấy mạ non
Mạ non bầm cấy mấy đon
Ruột gan bầm lại thương con mấy lần.
Mưa phùn ướt áo tứ thân
Mưa bao nhiêu hạt, thương bầm bấy nhiêu!
Bầm ơi, sớm sớm chiều chiều
Thương con, bầm chớ lo nhiều bầm nghe!
Con đi trăm núi ngàn khe
Chưa bằng muôn nỗi tái tê lòng bầm
Con đi đánh giặc mười năm
Chưa bằng khó nhọc đời bầm sáu mươi.
Con ra tiền tuyến xa xôi
Yêu bầm yêu nước, cả đôi mẹ hiền.
Nhớ thương con bầm yên tâm nhé
Bầm của con, mẹ Vệ quốc quân.
Con đi xa cũng như gần
Anh em đồng chí quây quần là con.
Bầm yêu con, yêu luôn đồng chí
Bầm quý con, bầm quý anh em.
Bầm ơi, liền khúc ruột mềm
Có con có mẹ, còn thêm đồng bào
Con đi mỗi bước gian lao
Xa bầm nhưng lại có bao nhiêu bầm!
Bao bà cụ từ tâm như mẹ
Yêu quý con như đẻ con ra.
Cho con nào áo nào quà
Cho củi con sưởi, cho nhà con ngơi.
Con đi, con lớn lên rồi
Chỉ thương bầm ở nhà ngồi nhớ con!
Nhớ con, bầm nhé đừng buồn
Giặc tan, con lại sớm hôm cùng bầm.
Mẹ già tóc bạc hoa râm
Chiều nay chắc cụng nghe thầm tiếng con...

1948",Thơ đất nước
Unknown Title,"ANH VỀ CÙNG MÙA HOA
 
Rớt xuống trang thơ tôi
Cánh hoa Đào phớt đỏ
Chiều Sơn La lộng gió
Tôi nghe hoa thì thầm
Tôi nghe hạt nảy mầm
Từ kẽ tường nhà ngục

Trở trăn và khó nhọc
Trong gía lạnh mùa đông
Cái hạt non anh trồng
Nở mùa Đào Cộng Sản
Trái tim người Cách Mạng
Sẽ không héo bao giờ!!

Gieo ý nhạc vầng thơ
cho mai sau hát mãi........
Trang thơ tôi.....đằm lại
Giữa nhà tù Sơn La
Tô Hiệu ơi có phải?
Anh về cùng mùa hoa!!",Thơ đất nước
Unknown Title,"MẸ TƠM
TỐ HỮU

Tôi lại về quê mẹ nuôi xưa
Một buổi trưa, nắng dài bãi cát
Gió lộng xôn xao, sóng biển đu đưa
Mát rượi lòng ta ngân nga tiếng hát...

Mười chín năm rồi. Hôm nay lại bước
Đoạn đường xưa, cát bỏng lưng đồi.
Ôi có phải sóng bồi thêm bãi trước
Hay biển đau xưa rút nước xa rồi ?

Hòn Nẹt ta ơi! Mảng về chưa đó
Có nhiều không con nục con thu ?
Chào những buồm nâu thuyền câu Diêm Phố!
Nhớ nhau chăng, hỗi Hanh Cát, Hanh Cù ?

Tôi lại về đây, hỡi các anh
Hỡi rừng sa mộc, khóm dừa xanh
Hỡi đồi cát trắng rung rinh nắng
Hỡi những vườn dưa đỏ ngọt lành!

Như đứa con đi, biệt xóm làng
Nửa đời bỗng nhớ bóng quê hương
Nhớ lều rơm ướt sương khuya sớm
Bãi vắng đìu hiu lạc dấu đường...

Con đã về đây, ơi mẹ Tơm
Hỡi người mẹ khổ đã dành cơm
Cho con, cho Đảng ngày xưa ấy
Không sợ tù gông, chấp súng gươm

Nhà ai mới nhỉ, tường vôi trắng
Thơm nức mùi tôm nặng mấy nong
Ngồn ngộn sân phơi khoai dát nắng
Giếng vườn ai vậy, nước khơi trong ?

Ngơ ngác trông quanh, lạ mấy lần
Hỏi thăm cô gái má bồ quân
Mái đầu tóc xõa xanh bên giếng
- Vâng đúng nhà em, bác nghỉ chân

- Ô kìa, cô bé nói hay sao!
Nhà của tôi, ai lại hỏi chào
Như thể khách đường xa gác lại
Bố đi đâu, hĩm, mẹ đâu nào?
Nhiều đấy ư em, mấy tuổi rồi?
- Hai mươi
- Ờ nhỉ, tháng năm trôi
Sóng bồi thêm bãi, thuyền thêm bến
Gió lộng đường khơi, rộng đất trời!
- Ông mất năm nao, ngày độc lập
Buồm cao đỏ sóng bóng cờ sao
Bà ""về"" năm đói, làng treo lưới
Biển động: Hòn Mê, giặc bắn vào...

Bâng khuâng chuyện cũ: Một chiều thu
Mười chín năm xưa, mấy bạn tù
Vượt ngục, băng rừng, tìm mối Đảng
Duyên may, dây nối, đất Hanh Cù.

Đầu thôn, cồn vắng, túp lều rơm;
Tổ ấm chim về. Có mẹ Tơm
Hai đứa trai ngày đi cúp dạo
Nồi khoai sớm tối lót thay cơm.

Thương người cộng sản, căm Tây - Nhật
Buồng Mẹ - buồng tim - giấu chúng con
Đêm đêm chó sủa... Làng bên động ?
Bóng Mẹ ngồi canh lẫn bóng cồn...

Chợ xa, Mẹ gánh mớ rau xanh
Thêm bó truyền đơn gọi đấu tranh
Bãi cát vàng thau in bóng Mẹ
Chiều về... Hòn Nẹ... Biển reo quanh...

Sóng hãy gầm lên, gió thét lên!
Triều dâng. Chèo mạnh, thuyền ơi thuyền!
Vui chăng, hỡi Mẹ, đời vui đó:
Cờ đỏ ta lay động mọi miền!

Nhưng một đêm mưa, ướt bãi cồn
Lính về, lính trói cả hai con
Máu con đỏ cát đường thôn lạnh
Bóng mẹ ngồi trông, vọng nước non!

Ôi bóng người xưa, đã khuất rồi
Tròn đôi nắm đất trắng chân đồi.
Sống trong cát, chết vùi trong cát
Những trái tim như ngọc sáng ngời!

Đốt nén hương thơm, mát dạ Người
Hãy về vui chút mẹ Tơm ơi!
Nắng tươi xóm ngói, tường vôi mới
Phấp phới buồm dong, nắng biển khơi...",Thơ đất nước
Người ấy,"Mười năm người ấy yêu anh
Tình yêu suốt cuộc chiến tranh thật dài
Yêu từ tóc xõa ngang vai
Hoa cau thơm suốt những lời tiễn đưa

Mười năm vần vũ nắng mưa
Chiến tranh qua, bóng người xưa chẳng về
Rối bời mái tóc chiều quê
Một ai đứng ở bờ đê mỏi mòn

Xưa nàng Tô Thị lên non
Xa chồng nhưng đã có con bế bồng
Bây giờ người ấy tay không
Con thuyền góa bụa trên dòng sông sâu

Chiến tranh đã tắt từ lâu
Cau vàng trái rụng, giàn trầu héo hon
Nửa đêm gió lạnh, trăng mòn
Có người nghe tiếng ru con... khóc thầm.

                             Nguyễn Đức Mậu",Thơ đất nước
Gửi miền Trung,"Trắng trời một dải miền Trung
Nước dâng, sóng dựng khắp vùng lũ xô
Cánh buồm lạc biển nơi mô
Mịt mờ mưa xối, nhấp nhô sóng tràn

Cho tôi gọi những thôn làng
Xám đen cơn gió lật ngang vòm trời
Đêm ngày lũ quét, mưa rơi
Tên làng chìm hút chơi vơi giữa dòng

Cho tôi gọi những cánh đồng
Lúa chìm trong nước, còn không mùa về?
Vật vờ áo rách, nón mê
Đàn trâu chết nổi, bờ tre chết chìm

Có gì buốt nhói trong tim
Gọi người lũ cuốn, xác tìm được không?
Đám tang trôi giữa chiều giông
Chiếc quan tài giữa bềnh bồng nước lên

Nghẹn lời, gọi chẳng thành tên:
Ngôi chùa, đường phố, con thuyền, hàng cây...
Gọi ngàn bia mộ đất dày:
Chết trong lửa đạn, chết ngày lũ trôi

Miền Trung trong bạn, trong tôi
Bao giờ cây héo đâm chồi nở hoa?
Bao giờ làng dựng lại nhà?
Cánh buồm lạc ở biển xa tìm về?

                      Nguyễn Đức Mậu",Thơ đất nước
Unknown Title,"NGƯỜI ƠI NGƯỜI Ở
                  PHẠM TIẾN DUẬT

Bao nhiêu người đã hát
Bây giờ lại đến em
Bao nhiêu người hồi hộp
Bây giờ lại đến anh
Ở hai thung lũng xanh
Kề nhau thành hàng xóm
Công việc như nước cuốn
Chẳng bao giờ thăm nhau
Nắng đã tắt từ lâu
Tiếng ve như kéo mật
Dáng em ngồi trước mặt
Như cây cỏ trong vườn
Chẳng thể gặp nhau luôn
Hãy ngồi thêm lát nữa
Hai người hai cách nguồn
Khép mở hai vùng trời
Gặp biết bao nhiêu người
Quen nhau bao gương mặt
Con đường thì tít tắp
Mặt trận thì mênh mông
Chẳng nhớ nữa mùa đông
Đi qua bao hang đá
Cũng quên rồi mùa hạ
Ở bao nhiêu ngăn hầm
Công việc cùng tháng năm
Hát vui cùng chiến sĩ
Những ngày đi đánh Mỹ
Bao nhiêu người quen nhau
Anh chẳng nói sai đâu
Em là cây ngải đắng
Mọc trong triền núi vắng
Góp vị thuốc cho đời
Tiếng em hát “Người ơi…”
Người gần nhau mãi mãi
Tiếng em hát “Đò ơi…”
Sông đưa đò gần lại
Tiếng em hát “Cây ơi…”
Cây nhú thêm mầm mới
Tiếng nồng say em gọi
Náo nức tuổi trăng lên
Cái giọng thì của em
Mà lời anh đấy nhỉ?
Giữ em chẳng được nào
Hẹn nhau ngày thắng Mỹ
Lại hát tặng tiễn nhau
Như bạn bè Quan họ
Rằng: Người đi người nhớ
Rằng: “Người ơi người ở đừng về…”",Thơ đất nước
Unknown Title,"Gởi em, cô thanh niên xung phong
Phạm Tiến Duật

 Có lẽ nào anh lại mê em
Một cô gái không nhìn rõ mặt
Ðại đội thanh niên đi lấp hố bom
Áo em hình như trắng nhất

Người tinh nghịch là anh dễ thân
Bởi vì thế có em đứng gần
Em ở Thạch Kim sao lại lừa anh nói là ""Thạch Nhọn""
Ðêm ranh mãnh ngăn cái nhìn đưa đón

Em đóng cọc rào quanh hố bom
Cái miệng em ngoa cho bạn cười giòn
Tiếng Hà tĩnh nghe buồn cười đáo để
Anh lặng người như trôi trong tiếng ru.

Tranh thủ có ánh sáng đèn dù
Anh vội nhìn em và bạn em khắp lượt
Mọi người cũng tò mò nhìn anh
Rồi bóng tối lại khép vào bóng tối

Em ơi em, hãy nghe anh hỏi
Xong đọan đường này các em làm đâu
Anh đã tìm em rất lâu, rất lâu
Cô gái ở Thạch Kim Thạch Nhọn
Khăn xanh, khăn xanh phơi đầy lán sớm
Sách giấy mở tung trắng cả rừng chiều.

Anh đã đi rất nhiều, rất nhiều
Những con đường như tình yêu mới mẻ
Ðất rất hồng và người rất trẻ
Nhưng chẳng thấy em, cô gái ở Thạch Nhọn Thạch Kim

Những đội làm đường hành quân trong đêm
Nào cuốc nào choòng xoong nồi xủng xoảng
Rực rỡ mặt đất bình minh
Hấp hối chân trời pháo sáng
Ðường trong tim anh in những dấu chân.

Chiếc võng bạc trên đường hành quân
Anh đã buộc nhiều cây xoan cây ổi
Lại đường mới và hàng nghìn cô gái
Ở đâu em tinh nghịch của anh?

Bụi mù trời mùa hanh
Nước trắng khe mùa lũ
Ðêm rộng dài là đêm không ngủ
Em vẫn đi, đường vẫn liền đường

Cạnh giếng nước có bom từ trường
En không rửa ngủ ngày chân lấm
Ngày em phá nhiểu bom nổ chậm
Ðêm nằm mơ nói mớ vang nhà
Chuyện kể từ nỗi nhớ sâu xa
Thương em, thương em, thương em biết mấy...

Dừng tay cuốc khi em ngoảnh lại
Sẽ giật mình đường mới ta xây
Ðã có độ dài hơn cả độ dài
Của đường xá đời xưa để lại
Sẽ ra về bao nhiêu cô gái
Một ngày mai đường sẽ đứng chơ vơ
Ðể cho đời sau còn thấy ngẩn ngơ
Trước những công trình ngoằn ngòeo trên mặt đất.

Ơi em gái chưa một lần rõ mặt
Có lẽ nào anh lại mê em
Từ cái đêm Thạch Nhọn Thạch Kim
Tên em đã thành tên chung anh gọi:
Em là cô thanh niên xung phong.

(Bài thơ viết tại Ðức Thọ, năm 1968)",Thơ đất nước
Unknown Title,"Vòng trắng

Phạm Tiến Duật

Khói bom lên trời thành một cái vòng đen
Trên mặt đất lại sinh bao vòng trắng
Tôi với bạn tôi đi trong im lặng
Cái im lặng bình thường đêm sau chiến tranh.

Có mất mát nào lớn bằng cái chết
Khăn tang vòng tròn như một số không
Nhưng bạn ơi, ở bên trong vòng trắng
Là cái đầu bốc lửa ở bên trong.


1974",Thơ đất nước
Unknown Title,"Cô bộ đội ấy đã đi rồi
Nghệ An: 09:28-19/05/2009
Phạm Tiến Duật

Cô bộ đội ấy đã đi rồi
Chuyển đơn vị vào vùng rừng trong ấy
Em gái đi, các anh ở lại
Biết đến bao giờ mới được gặp nhau

Lũng thì thẳm mà rừng thì sâu
Để hun hút nhớ nhau biền biệt
Bao nhiêu bạn bè, bao nhiêu bạn bè thân thiết
Xa nhau như xa nhau hôm nay

Thôi em đừng bẻ đốt ngón tay
Nước mắt dễ lây mà rừng thì lặng quá
Anh biết rồi bao nhiêu vất vả
Tháng năm dài cùng nhau đi qua

Để sáu bảy năm em gái xa nhà
Hăm bảy tuổi chuyện chồng con chưa nói
Cả một thời trẻ trung sôi nổi
Ở bên nhau bếp lửa giữa rừng xa

Nhớ nhau, nhớ nhau ở giữa rừng già
Ngón tay nóng cầm viên thuốc mát
Cái đêm đói ngồi nghe chim đắp tát
Con chó vàng cọ chân em đòi ăn

Nhớ nhau, nhớ nhau những buổi mưa dầm
Căn nhà dột tóc em ướt hết
Anh ngồi nghĩ gì em chẳng biết
Cứ hát tràn những câu hát bâng quơ

Nhớ trưa đỉnh đèo ta đứng ngẩn ngơ
Nhìn mây trắng chân trời ngỡ biển
Biển Đông thì xa, biết ta nhìn chẳng đến
Nhưng em vui anh kể chuyện em nghe

Trưa vác gạo ta dừng bên khe
Một đoàn tù binh đi qua đang đứng ngó
Bên những thằng người áo quần loang lổ
Bóng em lồng bóng suối trong veo

Lúc ấy lòng anh biết mấy tự hào
Tự hào vì có em ở đây, tự hào vì đất nước
Ở đây màu hồng xiết bao thân thuộc
Xao xuyến lòng anh, xao xuyến bạn bè

Đến chào anh sáng mai em đi
Như ngày nào chào bà con hàng xóm
Sự xa cách nhỏ trong sự xa cách lớn
Một cuộc chia tay trong triệu cuộc chia tay

Rồi ngày mai xa vắng nơi đây
Em lại có bao nhiêu đồng đội mới
Trong chiến tranh một khát khao sôi nổi
Là nhân dân đoàn tụ muôn đời

Cô bộ đội ấy đã đi rồi.",Thơ đất nước
Sông Cầu,"Trôi giữa dòng sông trăng
Kìa Trương Chi đang hát
Tiếng sáo luênh loang buồn
Tan lẫn vào sóng nước

Mỵ Nương em bỏng khát
Chao nghiêng chén bạch đàn
Chỉ vục được xác nước
Hồn sông đã vụn tan...

Lưu Thị Bạch Liễu",Thơ đất nước
Tháng Ba Tây Nguyên,"I

Tháng ba
Mùa con ong đi lấy mật
Mùa con voi xuống sông hút nước
Mùa em đi phát rẫy làm nương
Anh vào rừng đặt bẫy cài chông.

Tháng ba
Sớm sớm mẹ ra rừng
Theo dấu chân rùa, tìm nấm mối
Chiều chiều cha chọn góc vườn
Dạy con trai phóng lao, trừ hổ báo.

Tháng ba
Mùa bông lách nở
Cho con công múa
Cho con cá bơi
Bông không xuống dòng suối
Bay lên trời vạn cánh sao rơi
Bông lách bay để lại nụ cười.

Tháng ba
Người Tây Nguyên chan chứa tình
Con tim xao xuyến
Đôi môi hé tươi

Tháng ba
Mùa suối rừng sôi sục
Mùa hạnh phúc Tây Nguyên
Ôi! Tháng ba tô thắm cuộc đời.

II

Tháng ba
Rừng Tây Nguyên hoa đỏ
Làng buôn vang tiếng chiêng múa hát
Sông từng đàn cá lội bơi

Tháng ba
Tay em dệt khăn hồng
Thêu cánh chim trời, cho người em mến
Chiều chiều anh dựng lại nếp nhà
Phòng những đêm ngày dông bão

Tháng ba
Trời trong xanh như suối ngàn
Cho em múa hát
Cho anh đánh chiêng
Chiêng anh rộn núi rừng, buôn làng
Đưa giọng em vút tận trời xanh
Chim hót theo nghe sao ngọt lành...

                         Thân Như Thơ",Thơ đất nước
Mẹ ra Hà Nội,"thăm con
Vừa trên tàu xuống chân còn run run
Áo nâu còn đẫm mưa phùn
Còn hoai vị cỏ sục bùn lúa non
Sang đường tay níu áo con
Ngã tư hối hả xe bon ngược chiều.

Khoác vai mẹ, chiếc đãy nghèo
Năm xưa thắt lại bao điều đắng cay:
Đưa con trốn ngục những ngày
Vài lưng gạo hẩm thăm thày trong lao...
Đã từng mở giữa trời sao
Nắm cơm tiếp vận tay trao giữa đèo
Củ khoai bẻ nửa nắng chiều
Bờ mương thoai thoải dài theo công trường
Đưa con đánh Mỹ lên đường
Nắm cơm mẹ gói tình thương quê nhà

Bà ra bế cháu của bà
Những mong cùng ước lòng bà hôm mai
Lên thang chẳng dám bước dài
Vào khu tập thể gặp ai cũng chào
Lời ru bà thuộc thuở nào
Qua bom đạn vẫn ngọt ngào nắng trưa
Để hồn cháu có núi Nưa
Tiếng cồng Bà Triệu ngày xưa vọng về
Lam Sơn rừng núi ba bề
Lũng Nhai vọng mãi lời thề nước non
Trải bao sông cạn đá mòn
Còn con còn cháu nên còn cha ông

Mới xa đã nhớ ruộng đồng
Thương con mà chẳng đành lòng ở lâu
Run run mẹ bước lên tàu
Vị bùn vẫn thoảng áo nâu quê nhà.
 
                       Lê Đình Cánh",Thơ đất nước
Unknown Title,"Ánh đèn quê hương
              hoàng trung thông
 

Đường dài vun vút xe đêm
Trên xe bỗng thấy ánh đèn quê hương.
Mắt trông còn vướng bụi đường
Mà sao ánh lửa đã vương trong lòng.
Xe đi, ánh lửa đi cùng
Hàng cây lá ngọn, gió đồng hương bay.
Bộn bề công tác hôm nay .
Trên xe chỉ đúng giơ tay vẫy chào.
Ánh đèn thấp thoáng ánh sao
Lòng mang ánh lửa đã bao năm rồi.
Chân đi khắp biển cùng trời
Bao nhiêu lửa đỏ, bao người mến yêu
Quê hương ơi! ánh lửa chiều
Lòng sao khơi dậy bao điều nhớ mong.
Nhịp nhàng khung dệt đêm đông
Đèn soi mắt mẹ, lửa hồng má con;
Trâu về bước nặng đường thôn
Ngọn đèn mới thắp, nồi cơm đang vần;
Ánh đèn lớp học bình dân
Mênh mông trang sách những vần ngân nga;
Đèn treo lơ lửng gian nhà
Chưa xong hội nghi tiếng gà gáy ran.
Bờ tre ngả bóng đầu làng
Biết bao năm tháng đã mang ánh đèn.
Xe đi, nhưng mắt vẫn nhìn
Lung linh ánh lửa, cây đêm chập chùng
Xe đi, ánh lửa đi cùng
Còn mang theo cả gió đồng quê hương.


                          (1957)",Thơ đất nước
